ID	Word	W1	W2	DEF_SYNT
5655	halothane	produces	anesthesia	(S1 (S (NP (NP (DT a) (JJ nonflammable) (NN inhalation) (NN anesthetic)) (SBAR (WHNP (WDT that)) (S (VP (VBZ produces) (NP (JJ general) (NN anesthesia)))))) (: ;) (VP (VBN used) (PP (IN along) (PP (IN with) (NP (NP (NNS analgesics)) (CC and) (NP (NN muscle) (NNS relaxants))))) (PP (IN for) (NP (NP (JJ many) (NNS types)) (PP (IN of) (NP (JJ surgical) (NNS procedures))))))))#
5656	halyard	lowering	sail	(S1 (NP (NP (DT a) (NN rope)) (PP (IN for) (S (VP (VBG raising) (CC or) (VBG lowering) (NP (DT a) (NN sail) (CC or) (NN flag)))))))#
5657	halliard	lowering	sail	(S1 (NP (NP (DT a) (NN rope)) (PP (IN for) (S (VP (VBG raising) (CC or) (VBG lowering) (NP (DT a) (NN sail) (CC or) (NN flag)))))))#
5658	hame	hold	traces	(S1 (NP (NP (JJ stable) (NN gear)) (VP (VBG consisting) (PP (IN of) (NP (NP (DT either)) (PP (IN of) (NP (NP (CD two) (JJ curved) (NNS supports)) (SBAR (SBAR (WHNP (WDT that)) (S (VP (VBP are) (VP (VBN attached) (PP (TO to) (NP (NP (DT the) (NN collar)) (PP (IN of) (NP (DT a) (NN draft) (NN horse))))))))) (CC and) (SBAR (WHNP (WDT that)) (S (VP (VBP hold) (NP (DT the) (NNS traces)))))))))))))#
5659	handcart	have	wheels	(S1 (S (NP (NP (VBN wheeled) (NN vehicle)) (SBAR (WHNP (WDT that)) (S (VP (MD can) (VP (VB be) (VP (VBN pushed) (PP (IN by) (NP (DT a) (NN person))))))))) (: ;) (VP (MD may) (VP (VB have) (NP (QP (CD one) (CC or) (CD two) (CC or) (CD four)) (NNS wheels))))))#
5660	pushcart	have	wheels	(S1 (S (NP (NP (VBN wheeled) (NN vehicle)) (SBAR (WHNP (WDT that)) (S (VP (MD can) (VP (VB be) (VP (VBN pushed) (PP (IN by) (NP (DT a) (NN person))))))))) (: ;) (VP (MD may) (VP (VB have) (NP (QP (CD one) (CC or) (CD two) (CC or) (CD four)) (NNS wheels))))))#
5661	handkerchief	wiping	eyes	(S1 (S (NP (NP (DT a) (JJ square) (NN piece)) (PP (IN of) (NP (NN cloth)))) (VP (VBN used) (PP (PP (IN for) (S (VP (VBG wiping) (NP (DT the) (NNS eyes) (CC or) (NN nose))))) (CC or) (PP (IN as) (NP (DT a) (JJ costume) (JJ accessory)))))))#
5662	hankie	wiping	eyes	(S1 (S (NP (NP (DT a) (JJ square) (NN piece)) (PP (IN of) (NP (NN cloth)))) (VP (VBN used) (PP (PP (IN for) (S (VP (VBG wiping) (NP (DT the) (NNS eyes) (CC or) (NN nose))))) (CC or) (PP (IN as) (NP (DT a) (JJ costume) (JJ accessory)))))))#
5663	hanky	wiping	eyes	(S1 (S (NP (NP (DT a) (JJ square) (NN piece)) (PP (IN of) (NP (NN cloth)))) (VP (VBN used) (PP (PP (IN for) (S (VP (VBG wiping) (NP (DT the) (NNS eyes) (CC or) (NN nose))))) (CC or) (PP (IN as) (NP (DT a) (JJ costume) (JJ accessory)))))))#
5664	hankey	wiping	eyes	(S1 (S (NP (NP (DT a) (JJ square) (NN piece)) (PP (IN of) (NP (NN cloth)))) (VP (VBN used) (PP (PP (IN for) (S (VP (VBG wiping) (NP (DT the) (NNS eyes) (CC or) (NN nose))))) (CC or) (PP (IN as) (NP (DT a) (JJ costume) (JJ accessory)))))))#
5665	handlebar	steer	bicycle	(S1 (NP (NP (DT the) (JJ shaped) (NN bar)) (VP (VBN used) (S (VP (TO to) (VP (VB steer) (NP (DT a) (NN bicycle))))))))#
5666	handsaw	cutting	wood	(S1 (NP (NP (DT a) (NN saw)) (VP (VBN used) (PP (IN with) (NP (NP (CD one) (NN hand)) (PP (IN for) (S (VP (VBG cutting) (NP (NN wood))))))))))#
5667	handstamp	imprinting	mark	(S1 (NP (NP (DT a) (NN stamp)) (PRN (-LRB- -LRB-) (VP (ADVP (RB usually)) (VBN made) (PP (IN of) (NP (NN rubber)))) (-RRB- -RRB-)) (PP (IN for) (S (VP (VBG imprinting) (NP (DT a) (NN mark) (CC or) (NN design)) (PP (IN by) (NP (NN hand))))))))#
5668	truck	has	frame	(S1 (S (NP (NP (DT a) (NN handcart)) (SBAR (WHNP (WDT that)) (S (VP (VP (VBZ has) (NP (NP (NP (DT a) (NN frame)) (PP (IN with) (NP (CD two) (JJ low) (NNS wheels)))) (CC and) (NP (NP (DT a) (NN ledge)) (PP (IN at) (NP (DT the) (NN bottom)))))) (CC and) (VP (VBZ handles) (PP (IN at) (NP (DT the) (NN top)))))))) (: ;) (VP (VBD used) (S (VP (TO to) (VP (VB move) (NP (NP (NNS crates)) (CC or) (NP (JJ other) (JJ heavy) (NNS objects)))))))))#
5669	hemp	execute	persons	(S1 (NP (NP (DT a) (NN rope)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBN used) (PP (IN by) (NP (DT a) (NN hangman) (S (VP (TO to) (VP (VB execute) (NP (NP (NNS persons)) (SBAR (WHNP (WP who)) (S (VP (VBP have) (VP (VBN been) (VP (VBN condemned) (PP (TO to) (NP (NN death))) (PP (IN by) (NP (NN hanging))))))))))))))))))))#
5670	hansom	covered	carriage	(S1 (S (NP (DT a) (JJ two-wheeled) (NN horse-drawn)) (VP (VBD covered) (NP (NN carriage)) (PP (IN with) (NP (NP (NP (DT the) (NN driver) (POS 's)) (NN seat)) (PP (IN above) (CC and) (IN behind) (NP (DT the) (NNS passengers))))))))#
5671	hardtop	resembles	convertible	(S1 (NP (NP (DT a) (NN car)) (SBAR (WHNP (WDT that)) (S (VP (VP (VBZ resembles) (NP (DT a) (NN convertible))) (CC but) (VP (VBZ has) (NP (DT a) (JJ fixed) (JJ rigid) (NN top))))))))#
5672	harmonica	having	row	(S1 (NP (NP (DT a) (JJ small) (JJ rectangular) (JJ free-reed) (NN instrument)) (VP (VBG having) (NP (NP (DT a) (NN row)) (PP (IN of) (NP (NP (JJ free) (NNS reeds)) (VP (VP (VBN set) (PRT (RP back)) (PP (IN in) (NP (NN air) (NNS holes)))) (CC and) (VP (VBN played) (PP (IN by) (S (VP (VBG blowing) (PP (IN into) (NP (DT the) (VBN desired) (NN hole))))))))))))))#
5673	harp	having	row	(S1 (NP (NP (DT a) (JJ small) (JJ rectangular) (JJ free-reed) (NN instrument)) (VP (VBG having) (NP (NP (DT a) (NN row)) (PP (IN of) (NP (NP (JJ free) (NNS reeds)) (VP (VP (VBN set) (PRT (RP back)) (PP (IN in) (NP (NN air) (NNS holes)))) (CC and) (VP (VBN played) (PP (IN by) (S (VP (VBG blowing) (PP (IN into) (NP (DT the) (VBN desired) (NN hole))))))))))))))#
5674	harness	pull	cart	(S1 (S (NP (NP (JJ stable) (NN gear)) (VP (VBG consisting) (PP (IN of) (NP (NP (DT an) (NN arrangement)) (PP (IN of) (NP (NN leather) (NNS straps))))))) (VP (VBD fitted) (PP (TO to) (NP (DT a) (NN draft) (NN animal))) (SBAR (IN so) (IN that) (S (NP (PRP it)) (VP (MD can) (VP (VB be) (VP (VBN attached) (S (VP (TO to) (VP (CC and) (VB pull) (NP (DT a) (NN cart)))))))))))))#
5675	harpoon	catching	fish	(S1 (NP (NP (NP (DT a) (NN spear)) (PP (IN with) (NP (NP (DT a) (ADJP (JJ shaft) (CC and) (JJ barbed)) (NN point)) (PP (IN for) (NP (NN throwing)))))) (: ;) (VP (VBN used) (PP (IN for) (S (VP (VBG catching) (NP (JJ large) (NN fish) (CC or) (NNS whales)))))) (: ;) (S (NP (DT a) (JJ strong) (NN line)) (VP (VBZ is) (VP (VBN attached) (PP (TO to) (NP (PRP it))))))))#
5676	harrow	smooths	soil	(S1 (NP (NP (DT a) (NN cultivator)) (SBAR (WHNP (WDT that)) (S (VP (VBZ pulverizes) (CC or) (VBZ smooths) (NP (DT the) (NN soil)))))))#
5677	harvester	gathers	food	(S1 (NP (NP (NN farm) (NN machine)) (SBAR (WHNP (WDT that)) (S (VP (VBZ gathers) (NP (NP (DT a) (NN food) (NN crop)) (PP (IN from) (NP (DT the) (NNS fields)))))))))#
5678	reaper	gathers	food	(S1 (NP (NP (NN farm) (NN machine)) (SBAR (WHNP (WDT that)) (S (VP (VBZ gathers) (NP (NP (DT a) (NN food) (NN crop)) (PP (IN from) (NP (DT the) (NNS fields)))))))))#
5679	chapeau	protects	head	(S1 (S (NP (NP (NN headdress)) (SBAR (WHNP (WDT that)) (S (VP (VBZ protects) (NP (DT the) (NN head)) (PP (IN from) (NP (JJ bad) (NN weather))))))) (: ;) (VP (VBZ has) (NP (NP (JJ shaped) (NN crown)) (CC and) (ADVP (RB usually)) (NP (DT a) (NN brim))))))#
5680	lid	protects	head	(S1 (S (NP (NP (NN headdress)) (SBAR (WHNP (WDT that)) (S (VP (VBZ protects) (NP (DT the) (NN head)) (PP (IN from) (NP (JJ bad) (NN weather))))))) (: ;) (VP (VBZ has) (NP (NP (JJ shaped) (NN crown)) (CC and) (ADVP (RB usually)) (NP (DT a) (NN brim))))))#
5681	hatbox	carrying	hats	(S1 (NP (NP (DT a) (JJ round) (NN piece)) (PP (IN of) (NP (NP (NN luggage)) (PP (IN for) (S (VP (VBG carrying) (NP (NNS hats)))))))))#
5682	hatch	covering	hatchway	(S1 (NP (NP (DT a) (JJ movable) (NN barrier)) (VP (VBG covering) (NP (DT a) (NN hatchway)))))#
5683	hatchel	separating	fibers	(S1 (NP (NP (DT a) (NN comb)) (PP (IN for) (S (VP (VBG separating) (NP (JJ flax) (NNS fibers)))))))#
5684	heckle	separating	fibers	(S1 (NP (NP (DT a) (NN comb)) (PP (IN for) (S (VP (VBG separating) (NP (JJ flax) (NNS fibers)))))))#
5685	hatchet	chop	wood	(S1 (NP (NP (NP (DT a) (JJ small) (NN ax)) (PP (IN with) (NP (NP (DT a) (JJ short)) (VP (VB handle) (VP (VBN used) (PP (IN with) (NP (CD one) (NN hand)))))))) (PRN (-LRB- -LRB-) (S (ADVP (RB usually)) (VP (TO to) (VP (VB chop) (NP (NN wood))))) (-RRB- -RRB-))))#
5686	hatpin	secure	hat	(S1 (NP (NP (DT a) (JJ long) (JJ sturdy) (NN pin)) (VP (VBN used) (PP (IN by) (NP (NP (NNS women)) (SBAR (S (VP (TO to) (VP (VB secure) (NP (DT a) (NN hat)) (PP (TO to) (NP (PRP$ their) (NN hair))))))))))))#
5687	havelock	protect	neck	(S1 (NP (NP (DT a) (NN cloth)) (VP (VBG covering) (PP (IN for) (NP (NP (DT a) (NN service) (NN cap)) (PP (IN with) (NP (NP (DT a) (NN flap)) (VP (VBG extending) (PP (IN over) (NP (NP (DT the) (NN back)) (PP (IN of) (NP (DT the) (NN neck) (S (VP (TO to) (VP (VB protect) (NP (DT the) (NN neck)) (PP (IN from) (NP (NP (JJ direct) (NNS rays)) (PP (IN of) (NP (DT the) (NN sun))))))))))))))))))))#
5688	hayfork	lifting	hay	(S1 (NP (NP (DT a) (JJ long-handled) (NN fork)) (PP (IN for) (S (VP (VBG turning) (CC or) (VBG lifting) (NP (NN hay)))))))#
5689	hayrack	increase	amount	(S1 (S (NP (DT a) (NN frame)) (VP (VBN attached) (PP (TO to) (NP (DT a) (NN wagon) (S (VP (TO to) (VP (VB increase) (NP (NP (DT the) (NN amount)) (PP (IN of) (NP (NN hay))) (SBAR (S (NP (PRP it)) (VP (MD can) (VP (VB carry))))))))))))))#
5690	hayrig	increase	amount	(S1 (S (NP (DT a) (NN frame)) (VP (VBN attached) (PP (TO to) (NP (DT a) (NN wagon) (S (VP (TO to) (VP (VB increase) (NP (NP (DT the) (NN amount)) (PP (IN of) (NP (NN hay))) (SBAR (S (NP (PRP it)) (VP (MD can) (VP (VB carry))))))))))))))#
5691	headboard	forming	head	(S1 (NP (NP (DT a) (JJ vertical) (NN board) (CC or) (NN panel)) (VP (VBG forming) (NP (NP (DT the) (NN head)) (PP (IN of) (NP (DT a) (NN bedstead)))))))#
5692	veil	covers	head	(S1 (NP (NP (DT a) (NN garment)) (SBAR (WHNP (WDT that)) (S (VP (VBZ covers) (NP (DT the) (NN head) (CC and) (NN face)))))))#
5693	headfast	secures	bow	(S1 (NP (NP (DT a) (JJ mooring) (NN line)) (SBAR (WHNP (WDT that)) (S (VP (VBZ secures) (NP (NP (DT the) (NN bow)) (PP (IN of) (NP (NP (DT a) (NN boat) (CC or) (NN ship)) (PP (TO to) (NP (DT a) (NN wharf)))))))))))#
5694	headquarters	performs	functions	(S1 (NP (NP (DT the) (JJ military) (NN installation)) (SBAR (WHPP (IN from) (WHNP (WDT which))) (S (NP (DT a) (NN commander)) (VP (VBZ performs) (NP (NP (DT the) (NNS functions)) (PP (IN of) (NP (NN command)))))))))#
5695	HQ	performs	functions	(S1 (NP (NP (DT the) (JJ military) (NN installation)) (SBAR (WHPP (IN from) (WHNP (WDT which))) (S (NP (DT a) (NN commander)) (VP (VBZ performs) (NP (NP (DT the) (NNS functions)) (PP (IN of) (NP (NN command)))))))))#
5696	headrace	feeds	water	(S1 (NP (NP (DT a) (NN waterway)) (SBAR (WHNP (WDT that)) (S (VP (VBZ feeds) (NP (NN water)) (PP (TO to) (NP (DT a) (NN mill) (CC or) (NN water) (NN wheel) (CC or) (NN turbine))))))))#
5697	headstall	is	part	(S1 (NP (NP (DT the) (NN band)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (NP (NP (DT the) (NN part)) (PP (IN of) (NP (NP (DT a) (NN bridle)) (SBAR (WHNP (WDT that)) (S (VP (VBZ fits) (PP (IN around) (NP (NP (DT a) (NN horse) (POS 's)) (NN head))))))))))))))#
5698	headstock	drives	part	(S1 (NP (NP (DT the) (JJ stationary) (NN support)) (PP (IN in) (NP (NP (DT a) (NN machine) (CC or) (NN power) (NN tool)) (SBAR (WHNP (WDT that)) (S (VP (VBZ supports) (CC and) (VBZ drives) (NP (NP (DT a) (JJ revolving) (NN part)) (PRN (-LRB- -LRB-) (PP (IN as) (NP (NP (DT a) (NNP chuck)) (CC or) (NP (NP (DT the) (NN spindle)) (PP (IN on) (NP (DT a) (NN lathe)))))) (-RRB- -RRB-))))))))))#
5699	spa	improving	fitness	(S1 (NP (NP (DT a) (NN place)) (PP (IN of) (NP (NN business))) (PP (IN with) (NP (NP (NN equipment) (CC and) (NNS facilities)) (PP (IN for) (S (VP (VBG exercising) (CC and) (VBG improving) (NP (JJ physical) (NN fitness)))))))))#
5700	hearse	carrying	coffin	(S1 (NP (NP (DT a) (NN vehicle)) (PP (IN for) (S (VP (VBG carrying) (NP (DT a) (NN coffin)) (PP (TO to) (NP (NP (DT a) (NN church)) (CC or) (NP (DT a) (NN cemetery))))))) (: ;) (UCP (VP (ADVP (RB formerly)) (VBN drawn) (PP (IN by) (NP (NNS horses)))) (CC but) (RB now) (NP (RB usually) (DT a) (NN motor) (NN vehicle)))))#
5701	heart	has	hearts	(S1 (NP (NP (DT a) (VBG playing) (NN card)) (PP (IN in) (NP (NP (DT the) (JJ major) (NN suit)) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (NP (QP (CD one) (CC or) (JJR more)) (JJ red) (NNS hearts)) (PP (IN on) (NP (PRP it))))))))))#
5702	hearthstone	forms	hearth	(S1 (NP (NP (DT a) (NN stone)) (SBAR (WHNP (WDT that)) (S (VP (VBZ forms) (NP (DT a) (NN hearth)))))))#
5703	warmer	heats	water	(S1 (NP (NP (NN device)) (SBAR (WHNP (WDT that)) (S (VP (VBZ heats) (NP (NN water) (CC or) (NNS supplies)) (ADVP (JJ warmth) (PP (TO to) (NP (DT a) (NN room)))))))))#
5704	heating	warm	building	(S1 (NP (NN utility) (S (VP (TO to) (VP (VB warm) (NP (DT a) (NN building)))))))#
5705	heat	warm	building	(S1 (NP (NN utility) (S (VP (TO to) (VP (VB warm) (NP (DT a) (NN building)))))))#
5706	heaver	twisting	rope	(S1 (NP (NP (NP (DT a) (NN bar)) (VP (VBN used) (PP (IN as) (NP (DT a) (NNP lever))))) (PRN (-LRB- -LRB-) (PP (IN as) (PP (IN in) (S (VP (VBG twisting) (NP (NN rope)))))) (-RRB- -RRB-))))#
5707	heckelphone	pitched	oboe	(S1 (S (NP (DT an) (NN oboe)) (VP (VBD pitched) (NP (NP (DT an) (JJ octave)) (PP (IN below) (NP (DT the) (JJ ordinary) (NN oboe)))))))#
5708	hectograph	make	copy	(S1 (NP (NP (NN duplicator)) (VP (VBG consisting) (PP (IN of) (NP (NP (DT a) (JJ gelatin) (NN plate)) (SBAR (WHPP (IN from) (WHNP (WDT which))) (S (NP (NN ink)) (VP (MD can) (VP (VB be) (VP (VBN taken) (S (VP (TO to) (VP (VB make) (NP (DT a) (NN copy)))))))))))))))#
5709	heliotype	make	copy	(S1 (NP (NP (NN duplicator)) (VP (VBG consisting) (PP (IN of) (NP (NP (DT a) (JJ gelatin) (NN plate)) (SBAR (WHPP (IN from) (WHNP (WDT which))) (S (NP (NN ink)) (VP (MD can) (VP (VB be) (VP (VBN taken) (S (VP (TO to) (VP (VB make) (NP (DT a) (NN copy)))))))))))))))#
5710	heel	provides	elevation	(S1 (NP (NP (NP (DT the) (NN bottom)) (PP (IN of) (NP (DT a) (NN shoe) (CC or) (NN boot)))) (: ;) (NP (NP (DT the) (JJ back) (NN part)) (PP (IN of) (NP (NP (DT a) (NN shoe) (CC or) (NN boot)) (SBAR (WHNP (WDT that)) (S (VP (VP (NNS touches) (NP (DT the) (NN ground))) (CC and) (VP (VBZ provides) (NP (NN elevation)))))))))))#
5711	helicopter	obtains	lift	(S1 (NP (NP (DT an) (NN aircraft)) (PP (IN without) (NP (NNS wings))) (SBAR (WHNP (WDT that)) (S (VP (VBZ obtains) (NP (PRP$ its) (NN lift)) (PP (IN from) (NP (NP (DT the) (NN rotation)) (PP (IN of) (NP (JJ overhead) (NNS blades))))))))))#
5712	whirlybird	obtains	lift	(S1 (NP (NP (DT an) (NN aircraft)) (PP (IN without) (NP (NNS wings))) (SBAR (WHNP (WDT that)) (S (VP (VBZ obtains) (NP (PRP$ its) (NN lift)) (PP (IN from) (NP (NP (DT the) (NN rotation)) (PP (IN of) (NP (JJ overhead) (NNS blades))))))))))#
5713	heliograph	sending	messages	(S1 (NP (NP (DT an) (NN apparatus)) (PP (IN for) (S (VP (VBG sending) (NP (JJ telegraphic) (NNS messages)) (PP (IN by) (S (VP (VBG using) (NP (DT a) (NN mirror)) (S (VP (TO to) (VP (VB turn) (NP (NP (DT the) (NN sun) (POS 's)) (NNS rays)) (PRT (RP off) (CC and) (RP on)))))))))))))#
5714	heliometer	measure	separation	(S1 (S (NP (DT an) (NN instrument)) (VP (VBN used) (S (VP (TO to) (VP (VB measure) (NP (NP (DT the) (JJ angular) (NN separation)) (PP (IN of) (NP (NP (CD two) (NNS stars)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (ADVP (RB too) (RB far) (RB apart)) (S (VP (TO to) (VP (VB be) (VP (VBN included) (PP (IN in) (NP (NP (DT the) (NN field)) (PP (IN of) (NP (NP (NN view)) (PP (IN of) (NP (DT an) (JJ ordinary) (NN telescope)))))))))))))))))))))))#
5715	helmet	resist	blows	(S1 (S (NP (DT a) (JJ protective) (NN headgear)) (VP (VBD made) (PP (IN of) (NP (JJ hard) (NN material))) (S (VP (TO to) (VP (VB resist) (NP (NNS blows))))))))#
5716	hematinic	increases	hemoglobin	(S1 (S (NP (NP (DT a) (NN medicine)) (SBAR (WHNP (WDT that)) (S (VP (VBZ increases) (NP (NP (DT the) (NN hemoglobin) (NN content)) (PP (IN of) (NP (DT the) (NN blood)))))))) (: ;) (VP (VBD used) (S (VP (TO to) (VP (VB treat) (NP (JJ iron-deficiency) (NN anemia))))))))#
5717	haematinic	increases	hemoglobin	(S1 (S (NP (NP (DT a) (NN medicine)) (SBAR (WHNP (WDT that)) (S (VP (VBZ increases) (NP (NP (DT the) (NN hemoglobin) (NN content)) (PP (IN of) (NP (DT the) (NN blood)))))))) (: ;) (VP (VBD used) (S (VP (TO to) (VP (VB treat) (NP (JJ iron-deficiency) (NN anemia))))))))#
5718	hemostat	stops	bleeding	(S1 (NP (NP (DT a) (JJ surgical) (NN instrument)) (SBAR (WHNP (WDT that)) (S (VP (VBZ stops) (NP (NN bleeding)) (PP (IN by) (S (VP (VBG clamping) (NP (DT the) (NN blood) (NN vessel))))))))))#
5719	haemostat	stops	bleeding	(S1 (NP (NP (DT a) (JJ surgical) (NN instrument)) (SBAR (WHNP (WDT that)) (S (VP (VBZ stops) (NP (NN bleeding)) (PP (IN by) (S (VP (VBG clamping) (NP (DT the) (NN blood) (NN vessel))))))))))#
5720	heparin	inhibits	activity	(S1 (S (S (NP (DT a) (NN polysaccharide)) (VP (VBD produced) (PP (IN in) (NP (NNS basophils))))) (PRN (-LRB- -LRB-) (PP (ADVP (RB especially)) (IN in) (NP (DT the) (NN lung) (CC and) (NN liver))) (-RRB- -RRB-)) (CC and) (S (NP (DT that)) (VP (VBZ inhibits) (NP (NP (DT the) (NN activity)) (PP (IN of) (NP (NN thrombin)))) (PP (IN in) (NP (NP (NN coagulation)) (PP (IN of) (NP (DT the) (NN blood))))) (: ;) (UCP (S (NP (NP (PRP it)) (PRN (-LRB- -LRB-) (NP (NN trade) (NNS names) (NNP Lipo-Hepin) (CC and) (NNP Liquaemin)) (-RRB- -RRB-))) (VP (VBZ is) (VP (VBN used) (PP (IN as) (NP (DT an) (NN anticoagulant))) (PP (IN in) (NP (NP (DT the) (NN treatment)) (PP (IN of) (NP (FW thrombosis)))))))) (CC and) (PP (IN in) (NP (NN heart) (NN surgery))))))))#
5721	Lipo-Hepin	inhibits	activity	(S1 (S (S (NP (DT a) (NN polysaccharide)) (VP (VBD produced) (PP (IN in) (NP (NNS basophils))))) (PRN (-LRB- -LRB-) (PP (ADVP (RB especially)) (IN in) (NP (DT the) (NN lung) (CC and) (NN liver))) (-RRB- -RRB-)) (CC and) (S (NP (DT that)) (VP (VBZ inhibits) (NP (NP (DT the) (NN activity)) (PP (IN of) (NP (NN thrombin)))) (PP (IN in) (NP (NP (NN coagulation)) (PP (IN of) (NP (DT the) (NN blood))))) (: ;) (UCP (S (NP (NP (PRP it)) (PRN (-LRB- -LRB-) (NP (NN trade) (NNS names) (NNP Lipo-Hepin) (CC and) (NNP Liquaemin)) (-RRB- -RRB-))) (VP (VBZ is) (VP (VBN used) (PP (IN as) (NP (DT an) (NN anticoagulant))) (PP (IN in) (NP (NP (DT the) (NN treatment)) (PP (IN of) (NP (FW thrombosis)))))))) (CC and) (PP (IN in) (NP (NN heart) (NN surgery))))))))#
5722	Liquaemin	inhibits	activity	(S1 (S (S (NP (DT a) (NN polysaccharide)) (VP (VBD produced) (PP (IN in) (NP (NNS basophils))))) (PRN (-LRB- -LRB-) (PP (ADVP (RB especially)) (IN in) (NP (DT the) (NN lung) (CC and) (NN liver))) (-RRB- -RRB-)) (CC and) (S (NP (DT that)) (VP (VBZ inhibits) (NP (NP (DT the) (NN activity)) (PP (IN of) (NP (NN thrombin)))) (PP (IN in) (NP (NP (NN coagulation)) (PP (IN of) (NP (DT the) (NN blood))))) (: ;) (UCP (S (NP (NP (PRP it)) (PRN (-LRB- -LRB-) (NP (NN trade) (NNS names) (NNP Lipo-Hepin) (CC and) (NNP Liquaemin)) (-RRB- -RRB-))) (VP (VBZ is) (VP (VBN used) (PP (IN as) (NP (DT an) (NN anticoagulant))) (PP (IN in) (NP (NP (DT the) (NN treatment)) (PP (IN of) (NP (FW thrombosis)))))))) (CC and) (PP (IN in) (NP (NN heart) (NN surgery))))))))#
5723	heraldry	indicating	right	(S1 (S (NP (NNP emblem)) (VP (VBG indicating) (NP (NP (DT the) (NN right)) (PP (IN of) (NP (NP (DT a) (NN person)) (SBAR (S (VP (TO to) (VP (VB bear) (NP (NNS arms))))))))))))#
5724	heroin	provides	rush	(S1 (NP (NP (NP (NP (DT a) (NN narcotic)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBN considered) (S (NP (DT a) (JJ hard) (NN drug)))))))) (: ;) (NP (DT a) (ADJP (RB highly) (JJ addictive)) (NN morphine) (NN derivative))) (: ;) (S (NP (JJ intravenous) (NN injection)) (VP (VBZ provides) (NP (DT the) (ADJP (ADJP (JJS fastest)) (CC and) (ADJP (RBS most) (JJ intense))) (NN rush))))))#
5725	diacetylmorphine	provides	rush	(S1 (NP (NP (NP (NP (DT a) (NN narcotic)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBN considered) (S (NP (DT a) (JJ hard) (NN drug)))))))) (: ;) (NP (DT a) (ADJP (RB highly) (JJ addictive)) (NN morphine) (NN derivative))) (: ;) (S (NP (JJ intravenous) (NN injection)) (VP (VBZ provides) (NP (DT the) (ADJP (ADJP (JJS fastest)) (CC and) (ADJP (RBS most) (JJ intense))) (NN rush))))))#
5726	superhet	combines	frequency	(S1 (NP (NP (DT a) (NN radio) (NN receiver)) (SBAR (WHNP (WDT that)) (S (VP (VBZ combines) (NP (NP (DT a) (ADJP (RB locally) (VBN generated)) (NN frequency)) (PP (IN with) (NP (DT the) (NN carrier) (NN frequency)))) (S (VP (TO to) (VP (VB produce) (NP (NP (DT a) (JJ supersonic) (NN signal)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBN demodulated) (CC and) (VBN amplified))))))))))))))#
5727	hexachlorophene	is	powder	(S1 (NP (NP (JJ antibacterial) (NN substance)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (NP (NP (DT a) (JJ water-soluble) (NNP powder)) (VP (VBN used) (PP (IN in) (NP (JJ antiseptic) (NNS soaps) (CC and) (NN toothpaste))))))))))#
5728	hibachi	has	grill	(S1 (NP (NP (DT a) (JJ portable) (NN brazier)) (SBAR (WHNP (WDT that)) (S (VP (VP (VBZ burns) (ADJP (JJ charcoal))) (CC and) (VP (VBZ has) (NP (DT a) (NNP grill)) (PP (IN for) (NP (NN cooking)))))))))#
5729	highchair	feeding	child	(S1 (S (NP (NP (DT a) (NN chair)) (PP (IN for) (S (VP (VBG feeding) (NP (DT a) (ADJP (RB very) (JJ young)) (NN child)))))) (: ;) (VP (VBZ has) (NP (NP (CD four) (JJ long) (NNS legs)) (CC and) (NP (NP (DT a) (NN footrest)) (CC and) (NP (DT a) (JJ detachable) (NN tray)))))))#
5730	high	gives	vehicle	(S1 (NP (NP (DT a) (JJ forward) (NN gear)) (PP (IN with) (NP (NP (DT a) (NN gear) (NN ratio)) (SBAR (WHNP (WDT that)) (S (VP (VBZ gives) (NP (NP (DT the) (JJS greatest) (NN vehicle) (NN velocity)) (PP (IN for) (NP (DT a) (VBN given) (NN engine) (NN speed)))))))))))#
5731	highlighter	mark	passages	(S1 (NP (NP (DT a) (JJ fluorescent) (NN marker)) (VP (VBN used) (S (VP (TO to) (VP (VB mark) (NP (JJ important) (NNS passages)) (PP (IN in) (NP (DT a) (NN text)))))))))#
5732	hinge	holds	parts	(S1 (NP (NP (DT a) (NN joint)) (SBAR (WHNP (WDT that)) (S (VP (VBZ holds) (NP (CD two) (NNS parts)) (ADVP (RB together)) (SBAR (RB so) (IN that) (S (NP (PRP one)) (VP (MD can) (VP (VB swing) (ADVP (JJ relative) (PP (TO to) (NP (DT the) (JJ other)))))))))))))#
5733	hipflask	holds	spirits	(S1 (NP (NP (DT a) (NN flask)) (SBAR (WHNP (WDT that)) (S (VP (VBZ holds) (NP (NNS spirits)))))))#
5734	hobnail	protect	soles	(S1 (S (NP (NP (DT a) (JJ short) (NN nail)) (PP (IN with) (NP (DT a) (JJ thick) (NN head)))) (: ;) (VP (VBD used) (S (VP (TO to) (VP (VB protect) (NP (NP (DT the) (NNS soles)) (PP (IN of) (NP (NNS boots))))))))))#
