ID	Word	W1	W2	DEF_SYNT
6647	ricegrass	genus	Oryzopsis	(S1 (NP (NP (DT any) (NN grass)) (PP (IN of) (NP (DT the) (JJ genus) (NNPS Oryzopsis)))))#
6648	dallisgrass	tall	American	(S1 (S (NP (JJ tall) (JJ tufted) (JJ perennial) (JJ tropical) (NNP American) (NN grass)) (ADJP (JJ naturalized) (PP (IN as) (NP (NP (NN pasture)) (CC and) (NP (NP (JJ forage) (NN grass)) (PP (IN in) (NP (JJ southern) (NNP United) (NNPS States)))))))))#
6649	knotgrass	low-growing	grass	(S1 (S (NP (NP (JJ low-growing) (JJ weedy) (NN grass)) (PP (IN with) (NP (NP (NNS spikelets)) (PP (IN along) (NP (DT the) (NN leaf)))))) (VP (VBZ stems))))#
6650	hardinggrass	perennial	grass	(S1 (S (NP (NP (JJ perennial) (NN grass)) (PP (IN of) (NP (NP (NNP Australia)) (CC and) (NP (NNP South) (NNP Africa))))) (: ;) (VP (VBD introduced) (PP (IN in) (NP (NNP North) (NNP America))) (PP (IN as) (NP (JJ forage) (NN grass))))))#
6651	carrizo	tall	North	(S1 (S (S (NP (JJ tall) (NNP North) (NNP American) (NNP reed)) (VP (VBG having) (NP (NP (NP (JJ relative) (JJ wide) (NNS leaves)) (CC and) (NP (JJ large) (JJ plumelike) (NNS panicles))) (: ;) (VP (ADVP (RB widely)) (VBN distributed) (PP (IN in) (NP (JJ moist) (NNS areas)))) (: ;)))) (VP (VBN used) (PP (IN for) (NP (NP (NNS mats)) (, ,) (NP (NNS screens)) (CC and) (NP (NN arrow) (NNS shafts)))))))#
6652	meadowgrass	various	grasses	(S1 (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ various) (NNS grasses)) (SBAR (WHNP (WDT that)) (S (VP (VBP thrive) (PP (IN in) (NP (NP (DT the) (NN presence)) (PP (IN of) (NP (JJ abundant) (NN moisture))))))))))))#
6653	munj	tough	grass	(S1 (NP (NP (JJ tough) (JJ Asiatic) (NN grass)) (SBAR (WHNP (WP$ whose) (NNS culms)) (S (VP (VBP are) (VP (VBN used) (PP (IN for) (NP (NNS ropes) (CC and) (NNS baskets)))))))))#
6654	munja	tough	grass	(S1 (NP (NP (JJ tough) (JJ Asiatic) (NN grass)) (SBAR (WHNP (WP$ whose) (NNS culms)) (S (VP (VBP are) (VP (VBN used) (PP (IN for) (NP (NNS ropes) (CC and) (NNS baskets)))))))))#
6655	bristlegrass	large	spikes	(S1 (S (NP (NP (NNP grasses)) (PP (IN of) (NP (NP (NNS grasslands) (CC and) (NNS woodlands)) (VP (VBG having) (NP (JJ large) (ADJP (RB gracefully) (JJ arching)) (NNS spikes)) (PP (IN with) (NP (JJ long))))))) (VP (VBZ bristles) (PP (IN beneath) (NP (DT each) (NN spikelet))))))#
6656	bottle-grass	European	foxtail	(S1 (S (NP (JJ European) (NN foxtail)) (ADJP (JJ naturalized)) (PP (IN in) (NP (NNP North) (NNP America))) (: ;) (S (ADVP (RB often)) (NP (DT a) (JJ troublesome) (NN weed)))))#
6657	sorgo	several	sorghums	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (JJ several) (NNS sorghums)))) (VP (VBN cultivated) (PP (IN as) (NP (NP (DT a) (NN source)) (PP (IN of) (NP (NN syrup))))))))#
6658	sorgho	several	sorghums	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (JJ several) (NNS sorghums)))) (VP (VBN cultivated) (PP (IN as) (NP (NP (DT a) (NN source)) (PP (IN of) (NP (NN syrup))))))))#
6659	dropseed	genus	Sporobolus	(S1 (NP (NP (DT a) (NN grass)) (PP (IN of) (NP (DT the) (JJ genus) (NNP Sporobolus)))))#
6660	drop-seed	genus	Sporobolus	(S1 (NP (NP (DT a) (NN grass)) (PP (IN of) (NP (DT the) (JJ genus) (NNP Sporobolus)))))#
6661	rush-grass	sheathed	panicles	(S1 (S (NP (NN grass)) (VP (VBG having) (NP (NP (JJ wiry) (VBZ stems)) (CC and) (NP (JJ sheathed) (NNS panicles))))))#
6662	spelt	hardy	wheat	(S1 (S (NP (JJ hardy) (NN wheat)) (VP (VBN grown) (ADVP (RB mostly)) (PP (IN in) (NP (NNP Europe))) (PP (IN for) (NP (NN livestock) (NN feed))))))#
6663	spelt	recite	letters	(S1 (S (ADVP (RB orally)) (VP (VP (VB recite) (NP (DT the) (NNS letters)) (PP (IN of))) (CC or) (VP (VB give) (NP (NP (DT the) (NN spelling)) (PP (IN of)))))))#
6664	spelt	write	letters	(S1 (S (VP (VB write) (CC or) (VB name) (NP (NP (DT the) (NNS letters)) (SBAR (WHNP (WDT that)) (S (VP (VBP comprise) (NP (NP (DT the) (ADJP (RB conventionally) (VBN accepted)) (NN form)) (PP (IN of) (-LRB- -LRB-) (NP (NP (DT a) (NN word) (CC or) (NN part)) (PP (IN of) (NP (DT a) (NN word)))) (-RRB- -RRB-))))))))))#
6665	spelt	relieve	someone	(S1 (S (VP (VB relieve) (-LRB- -LRB-) (NP (NN someone)) (-RRB- -RRB-) (PP (IN from) (NP (NN work))) (PP (IN by) (S (VP (VBG taking) (NP (DT a) (NN turn))))))))#
6666	spelt	take	turns	(S1 (S (VP (VB take) (NP (NNS turns)) (S (VP (VBG working))))))#
6667	cornsilk	silky	tuft	(S1 (NP (NP (DT each)) (PP (IN of) (NP (NP (DT the) (ADJP (RB long) (JJ filamentous)) (NNS styles)) (SBAR (WHNP (WDT that)) (S (VP (VBP grow) (PP (IN as) (NP (NP (DT a) (JJ silky) (NN tuft)) (PP (IN at) (NP (NP (DT the) (NN tip)) (PP (IN of) (NP (NP (DT an) (NN ear)) (PP (IN of) (NP (NNP Indian) (NN corn))))))))))))))))#
6668	kyo-chiku	immense	bamboo	(S1 (NP (NP (JJ immense) (JJ tropical) (ADJP (JJ southeast) (JJ Asian)) (NN bamboo)) (PP (IN with) (NP (NP (JJ tough) (JJ hollow) (NNS culms)) (SBAR (WHNP (WDT that)) (S (VP (VBP resemble) (NP (NN tree) (NNS trunks)))))))))#
6669	gosan-chiku	small	bamboo	(S1 (NP (NP (JJ small) (NN bamboo)) (PP (IN of) (S (NP (JJ southeastern) (NNP China)) (VP (VBG having) (S (NP (NN slender) (NNS culms)) (VP (VB flexuous) (SBAR (WHADVP (WRB when)) (FRAG (ADJP (JJ young)))))))))))#
6670	hotei-chiku	small	bamboo	(S1 (NP (NP (JJ small) (NN bamboo)) (PP (IN of) (S (NP (JJ southeastern) (NNP China)) (VP (VBG having) (S (NP (NN slender) (NNS culms)) (VP (VB flexuous) (SBAR (WHADVP (WRB when)) (FRAG (ADJP (JJ young)))))))))))#
6671	kuri-chiku	small	bamboo	(S1 (NP (NP (JJ small) (NN bamboo)) (VP (VBG having) (NP (JJ thin) (JJ green) (NNS culms)) (S (VP (VBG turning) (S (VP (VBG shining) (NP (NN black)))))))))#
6672	madake	large	bamboo	(S1 (S (NP (NP (NP (JJ large) (NN bamboo)) (VP (VBG having) (NP (JJ thick-walled) (NNS culms)))) (: ;) (NP (NP (NN native)) (PP (IN of) (NP (NP (NNP China)) (CC and) (ADVP (RB perhaps)) (NP (NNP Japan))))) (: ;)) (VP (ADVP (RB widely)) (VBN grown) (ADVP (RB elsewhere)))))#
6673	ku-chiku	large	bamboo	(S1 (S (NP (NP (NP (JJ large) (NN bamboo)) (VP (VBG having) (NP (JJ thick-walled) (NNS culms)))) (: ;) (NP (NP (NN native)) (PP (IN of) (NP (NP (NNP China)) (CC and) (ADVP (RB perhaps)) (NP (NNP Japan))))) (: ;)) (VP (ADVP (RB widely)) (VBN grown) (ADVP (RB elsewhere)))))#
6674	chufa	European	sedge	(S1 (NP (NP (JJ European) (NN sedge)) (VP (VBG having) (NP (JJ small) (JJ edible) (NN nutlike) (NNS tubers)))))#
6675	galingale	European	sedge	(S1 (S (NP (JJ European) (NN sedge)) (VP (VBG having) (NP (NP (JJ rough-edged) (NNS leaves)) (CC and) (NP (NP (NNS spikelets)) (PP (IN of) (NP (NP (JJ reddish) (NNS flowers)) (CC and) (NP (JJ aromatic) (NNS roots)))))))))#
6676	cat's-tail	tall	marsh	(S1 (NP (NP (JJ tall) (NNP marsh) (NN plant)) (PP (IN with) (NP (JJ cylindrical) (NN seed) (NNS heads))) (SBAR (WHNP (WDT that)) (S (VP (VB explode) (SBAR (WHADVP (WRB when)) (S (S (VP (VBP mature) (VP (VBG shedding) (NP (NP (JJ large) (NNS quantities)) (PP (IN of) (NP (RB down))))))) (: ;) (S (NP (PRP$ its) (JJ long) (JJ flat) (NNS leaves)) (VP (VBP are) (VP (VBN used) (PP (IN for) (S (VP (VBG making) (NP (NP (NNS mats)) (CC and) (NP (NN chair) (NNS seats)))))))))))))) (: ;) (PP (IN of) (NP (NP (NNP North) (NNP America)) (, ,) (NP (NNP Europe)) (, ,) (NP (NNP Asia)) (CC and) (NP (NNP North) (NNP Africa))))))#
6677	nailrod	tall	marsh	(S1 (NP (NP (JJ tall) (NNP marsh) (NN plant)) (PP (IN with) (NP (JJ cylindrical) (NN seed) (NNS heads))) (SBAR (WHNP (WDT that)) (S (VP (VB explode) (SBAR (WHADVP (WRB when)) (S (S (VP (VBP mature) (VP (VBG shedding) (NP (NP (JJ large) (NNS quantities)) (PP (IN of) (NP (RB down))))))) (: ;) (S (NP (PRP$ its) (JJ long) (JJ flat) (NNS leaves)) (VP (VBP are) (VP (VBN used) (PP (IN for) (S (VP (VBG making) (NP (NP (NNS mats)) (CC and) (NP (NN chair) (NNS seats)))))))))))))) (: ;) (PP (IN of) (NP (NP (NNP North) (NNP America)) (, ,) (NP (NNP Europe)) (, ,) (NP (NNP Asia)) (CC and) (NP (NNP North) (NNP Africa))))))#
6678	reedmace	tall	marsh	(S1 (NP (NP (JJ tall) (NNP marsh) (NN plant)) (PP (IN with) (NP (JJ cylindrical) (NN seed) (NNS heads))) (SBAR (WHNP (WDT that)) (S (VP (VB explode) (SBAR (WHADVP (WRB when)) (S (S (VP (VBP mature) (VP (VBG shedding) (NP (NP (JJ large) (NNS quantities)) (PP (IN of) (NP (RB down))))))) (: ;) (S (NP (PRP$ its) (JJ long) (JJ flat) (NNS leaves)) (VP (VBP are) (VP (VBN used) (PP (IN for) (S (VP (VBG making) (NP (NP (NNS mats)) (CC and) (NP (NN chair) (NNS seats)))))))))))))) (: ;) (PP (IN of) (NP (NP (NNP North) (NNP America)) (, ,) (NP (NNP Europe)) (, ,) (NP (NNP Asia)) (CC and) (NP (NNP North) (NNP Africa))))))#
6679	caryopsis	dry	fruit	(S1 (NP (NP (NP (JJ dry) (JJ seed-like) (NN fruit)) (VP (VBN produced) (PP (IN by) (NP (DT the) (NN cereal) (NNS grasses))))) (: :) (NP (NP (JJ e.g.) (NN wheat)) (, ,) (NP (NN barley)) (, ,) (NP (JJ Indian) (NN corn)))))#
6680	calabazilla	perennial	vine	(S1 (NP (NP (JJ perennial) (NN vine)) (PP (IN of) (NP (NP (JJ dry) (NNS parts)) (PP (IN of) (NP (NP (ADJP (JJ central) (CC and) (JJ southwestern)) (NNP United) (NNPS States)) (CC and) (NP (NP (NNP Mexico)) (VP (VBG having) (NP (JJ small) (JJ hard) (VBN mottled) (JJ green) (JJ inedible) (NN fruit))))))))))#
6681	bryony	genus	Bryonia	(S1 (NP (NP (DT a) (NN vine)) (PP (IN of) (S (NP (DT the) (JJ genus) (NNP Bryonia)) (VP (VP (VBG having) (NP (NP (JJ large) (NNS leaves)) (CC and) (NP (JJ small) (NNS flowers)))) (CC and) (VP (VBG yielding) (NP (NP (JJ acrid) (NN juice)) (PP (IN with) (NP (ADJP (JJ emetic) (CC and) (JJ purgative)) (NNS properties))))))))))#
6682	briony	genus	Bryonia	(S1 (NP (NP (DT a) (NN vine)) (PP (IN of) (S (NP (DT the) (JJ genus) (NNP Bryonia)) (VP (VP (VBG having) (NP (NP (JJ large) (NNS leaves)) (CC and) (NP (JJ small) (NNS flowers)))) (CC and) (VP (VBG yielding) (NP (NP (JJ acrid) (NN juice)) (PP (IN with) (NP (ADJP (JJ emetic) (CC and) (JJ purgative)) (NNS properties))))))))))#
6683	cheeseflower	axillary	clusters	(S1 (S (VP (VB erect) (CC or) (VB decumbent) (S (NP (NNP Old) (NNP World)) (ADJP (JJ perennial) (PP (IN with) (NP (NP (JJ axillary) (NNS clusters)) (PP (IN of) (NP (NP (JJ rosy-purple) (NNS flowers)) (: ;) (VP (VBN introduced) (PP (IN in) (NP (NNP United) (NNPS States)))))))))))))#
6684	lady's-finger	coarse	tall	(S1 (NP (NP (NP (JJ tall) (JJ coarse) (JJ annual)) (PP (IN of) (NP (NNP Old) (NNP World) (NNS tropics)))) (VP (ADVP (RB widely)) (VBN cultivated) (PP (IN in) (NP (NP (JJ southern) (NNP United) (NNPS States)) (CC and) (NP (NNP West) (NNP Indies)))) (PP (IN for) (NP (NP (PRP$ its) (JJ long) (JJ mucilaginous) (JJ green) (NNS pods)) (VP (VBN used) (PP (IN as) (NP (NP (NN basis)) (PP (IN for) (NP (NP (NNS soups) (CC and) (NNS stews) (: ;)) (VP (ADVP (RB sometimes)) (VBN placed) (PP (IN in) (NP (JJ genus) (NNP Hibiscus))))))))))))))#
6685	abelmosk	bushy	herb	(S1 (S (NP (NP (JJ bushy) (NN herb)) (PP (IN of) (NP (JJ tropical) (NNP Asia)))) (VP (VBN grown) (PP (IN for) (NP (NP (PRP$ its) (ADJP (JJ yellow) (CC or) (JJ pink) (TO to) (JJ scarlet)) (NNS blooms)) (SBAR (WHNP (WDT that)) (S (VP (VBP resemble) (NP (DT the) (NN hibiscus))))))))))#
6686	velvet-leaf	arborescent	shrub	(S1 (NP (NP (NP (JJ arborescent) (JJ perennial) (NN shrub)) (VP (VBG having) (VP (ADVP (RB palmately)) (VBN lobed) (NP (NP (NN furry) (NNS leaves)) (CC and) (NP (JJ showy) (JJ red-purple) (NNS flowers)))))) (: ;) (NP (JJ southwestern) (NNP United) (NNPS States))))#
6687	velvet-leaf	tall	herb	(S1 (NP (NP (NP (JJ tall) (JJ annual) (NN herb)) (CC or) (NP (NP (NN subshrub)) (PP (IN of) (NP (JJ tropical) (NNP Asia))) (VP (VP (VBG having) (NP (NP (NN velvety) (NNS leaves)) (CC and) (NP (JJ yellow) (NNS flowers)))) (CC and) (VP (VBG yielding) (NP (DT a) (JJ strong) (NN fiber)))))) (: ;) (NP (NP (JJ naturalized)) (PP (IN in) (NP (NP (JJ southeastern) (NNP Europe)) (CC and) (NP (NNP United) (NNPS States)))))))#
6688	velvetweed	tall	herb	(S1 (NP (NP (NP (JJ tall) (JJ annual) (NN herb)) (CC or) (NP (NP (NN subshrub)) (PP (IN of) (NP (JJ tropical) (NNP Asia))) (VP (VP (VBG having) (NP (NP (NN velvety) (NNS leaves)) (CC and) (NP (JJ yellow) (NNS flowers)))) (CC and) (VP (VBG yielding) (NP (DT a) (JJ strong) (NN fiber)))))) (: ;) (NP (NP (JJ naturalized)) (PP (IN in) (NP (NP (JJ southeastern) (NNP Europe)) (CC and) (NP (NNP United) (NNPS States)))))))#
6689	butter-print	tall	herb	(S1 (NP (NP (NP (JJ tall) (JJ annual) (NN herb)) (CC or) (NP (NP (NN subshrub)) (PP (IN of) (NP (JJ tropical) (NNP Asia))) (VP (VP (VBG having) (NP (NP (NN velvety) (NNS leaves)) (CC and) (NP (JJ yellow) (NNS flowers)))) (CC and) (VP (VBG yielding) (NP (DT a) (JJ strong) (NN fiber)))))) (: ;) (NP (NP (JJ naturalized)) (PP (IN in) (NP (NP (JJ southeastern) (NNP Europe)) (CC and) (NP (NNP United) (NNPS States)))))))#
6690	althaea	various	plants	(S1 (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ various) (NNS plants)) (PP (IN of) (NP (NP (DT the) (JJ genus) (NNP Althaea)) (: ;) (ADJP (JJ similar) (PP (TO to) (CC but) (S (VP (VBG having) (NP (NP (JJR smaller) (NNS flowers)) (PP (IN than) (NP (JJ genus) (NNP Alcea))))))))))))))#
6691	kanaf	valuable	fiber	(S1 (S (NP (NP (JJ valuable) (NN fiber) (NN plant)) (PP (IN of) (NP (NNP East) (NNP Indies)))) (VP (ADVP (RB now)) (JJ widespread) (PP (IN in) (NP (NN cultivation))))))#
6692	bimli	valuable	fiber	(S1 (S (NP (NP (JJ valuable) (NN fiber) (NN plant)) (PP (IN of) (NP (NNP East) (NNP Indies)))) (VP (ADVP (RB now)) (JJ widespread) (PP (IN in) (NP (NN cultivation))))))#
6693	mahoe	tropical	shores	(S1 (S (S (NP (NNP shrubby) (NN tree)) (VP (ADVP (RB widely)) (VBN distributed) (PP (IN along) (NP (JJ tropical) (NNS shores))))) (: ;) (S (VP (VBZ yields) (NP (NP (DT a) (JJ light) (JJ tough) (NN wood)) (VP (VBN used) (PP (IN for) (NP (NP (NN canoe) (NNS outriggers)) (CC and) (NP (NP (DT a) (NN fiber)) (VP (VBN used) (PP (IN for) (NP (NN cordage) (CC and) (NN caulk))))))))))) (: ;) (S (ADVP (RB often)) (VP (VBN cultivated) (PP (IN for) (NP (NN ornament)))))))#
6694	mahoe	variably	leaves	(S1 (S (S (VP (VB erect) (NP (NP (NN forest) (NN tree)) (PP (IN of) (NP (NNP Cuba) (CC and) (NNP Jamaica)))) (S (VP (VBG having) (NP (NP (JJ variably) (JJ hairy) (NNS leaves)) (CC and) (NP (ADJP (JJ orange-yellow) (CC or) (JJ orange-red)) (NNS flowers))))))) (: ;) (VP (VBZ yields) (NP (NP (DT a) (ADJP (RB moderately) (JJ dense)) (NN timber)) (PP (IN for) (NP (NN cabinetwork) (CC and) (NNS gunstocks)))))))#
6695	majagua	tropical	shores	(S1 (S (S (NP (NNP shrubby) (NN tree)) (VP (ADVP (RB widely)) (VBN distributed) (PP (IN along) (NP (JJ tropical) (NNS shores))))) (: ;) (S (VP (VBZ yields) (NP (NP (DT a) (JJ light) (JJ tough) (NN wood)) (VP (VBN used) (PP (IN for) (NP (NP (NN canoe) (NNS outriggers)) (CC and) (NP (NP (DT a) (NN fiber)) (VP (VBN used) (PP (IN for) (NP (NN cordage) (CC and) (NN caulk))))))))))) (: ;) (S (ADVP (RB often)) (VP (VBN cultivated) (PP (IN for) (NP (NN ornament)))))))#
6696	majagua	variably	leaves	(S1 (S (S (VP (VB erect) (NP (NP (NN forest) (NN tree)) (PP (IN of) (NP (NNP Cuba) (CC and) (NNP Jamaica)))) (S (VP (VBG having) (NP (NP (JJ variably) (JJ hairy) (NNS leaves)) (CC and) (NP (ADJP (JJ orange-yellow) (CC or) (JJ orange-red)) (NNS flowers))))))) (: ;) (VP (VBZ yields) (NP (NP (DT a) (ADJP (RB moderately) (JJ dense)) (NN timber)) (PP (IN for) (NP (NN cabinetwork) (CC and) (NNS gunstocks)))))))#
6697	mahagua	tropical	shores	(S1 (S (S (NP (NNP shrubby) (NN tree)) (VP (ADVP (RB widely)) (VBN distributed) (PP (IN along) (NP (JJ tropical) (NNS shores))))) (: ;) (S (VP (VBZ yields) (NP (NP (DT a) (JJ light) (JJ tough) (NN wood)) (VP (VBN used) (PP (IN for) (NP (NP (NN canoe) (NNS outriggers)) (CC and) (NP (NP (DT a) (NN fiber)) (VP (VBN used) (PP (IN for) (NP (NN cordage) (CC and) (NN caulk))))))))))) (: ;) (S (ADVP (RB often)) (VP (VBN cultivated) (PP (IN for) (NP (NN ornament)))))))#
6698	mahagua	variably	leaves	(S1 (S (S (VP (VB erect) (NP (NP (NN forest) (NN tree)) (PP (IN of) (NP (NNP Cuba) (CC and) (NNP Jamaica)))) (S (VP (VBG having) (NP (NP (JJ variably) (JJ hairy) (NNS leaves)) (CC and) (NP (ADJP (JJ orange-yellow) (CC or) (JJ orange-red)) (NNS flowers))))))) (: ;) (VP (VBZ yields) (NP (NP (DT a) (ADJP (RB moderately) (JJ dense)) (NN timber)) (PP (IN for) (NP (NN cabinetwork) (CC and) (NNS gunstocks)))))))#
6699	rozelle	annual	herb	(S1 (S (NP (NNP East) (NNP Indian)) (ADJP (RB sparsely) (JJ prickly)) (S (NP (NP (JJ annual) (NN herb)) (CC or) (NP (JJ perennial) (NN subshrub))) (VP (ADVP (RB widely)) (VBN cultivated) (PP (PP (IN for) (NP (NP (PRP$ its) (JJ fleshy) (NNS calyxes)) (VP (VBN used) (UCP (PP (IN in) (NP (NNS tarts))) (CC and) (ADVP (RB jelly)))))) (CC and) (PP (IN for) (NP (PRP$ its) (NN bast) (NN fiber))))))))#
6700	balibago	tropical	shores	(S1 (S (S (NP (NNP shrubby) (NN tree)) (VP (ADVP (RB widely)) (VBN distributed) (PP (IN along) (NP (JJ tropical) (NNS shores))))) (: ;) (S (VP (VBZ yields) (NP (NP (DT a) (JJ light) (JJ tough) (NN wood)) (VP (VBN used) (PP (IN for) (NP (NP (NN canoe) (NNS outriggers)) (CC and) (NP (NP (DT a) (NN fiber)) (VP (VBN used) (PP (IN for) (NP (NN cordage) (CC and) (NN caulk))))))))))) (: ;) (S (ADVP (RB often)) (VP (VBN cultivated) (PP (IN for) (NP (NN ornament)))))))#
6701	purau	tropical	shores	(S1 (S (S (NP (NNP shrubby) (NN tree)) (VP (ADVP (RB widely)) (VBN distributed) (PP (IN along) (NP (JJ tropical) (NNS shores))))) (: ;) (S (VP (VBZ yields) (NP (NP (DT a) (JJ light) (JJ tough) (NN wood)) (VP (VBN used) (PP (IN for) (NP (NP (NN canoe) (NNS outriggers)) (CC and) (NP (NP (DT a) (NN fiber)) (VP (VBN used) (PP (IN for) (NP (NN cordage) (CC and) (NN caulk))))))))))) (: ;) (S (ADVP (RB often)) (VP (VBN cultivated) (PP (IN for) (NP (NN ornament)))))))#
6702	flower-of-an-hour	annual	herb	(S1 (NP (NP (NP (JJ annual) (JJ weedy) (NN herb)) (PP (IN with) (NP (JJ ephemeral) (JJ yellow) (JJ purple-eyed) (NNS flowers)))) (: ;) (NP (NP (NNP Old) (NNP World) (NNS tropics)) (: ;) (NP (NP (JJ naturalized)) (PP (IN as) (NP (NP (DT a) (NN weed)) (PP (IN in) (NP (NNP North) (NNP America)))))))))#
6703	flowers-of-an-hour	annual	herb	(S1 (NP (NP (NP (JJ annual) (JJ weedy) (NN herb)) (PP (IN with) (NP (JJ ephemeral) (JJ yellow) (JJ purple-eyed) (NNS flowers)))) (: ;) (NP (NP (NNP Old) (NNP World) (NNS tropics)) (: ;) (NP (NP (JJ naturalized)) (PP (IN as) (NP (NP (DT a) (NN weed)) (PP (IN in) (NP (NNP North) (NNP America)))))))))#
6704	lacebark	small	tree	(S1 (UCP (NP (NP (JJ small) (NN tree) (CC or) (NN shrub)) (PP (IN of) (NP (NNP New) (NNP Zealand))) (VP (VBG having) (NP (NP (DT a) (NN profusion)) (PP (IN of) (NP (NP (JJ axillary) (NNS clusters)) (PP (IN of) (NP (JJ honey-scented) (JJ paper-white) (NNS flowers)))))))) (CC and) (SBAR (WHNP (WP$ whose) (NN bark)) (S (VP (VBZ is) (VP (VBN used) (PP (IN for) (NP (NN cordage)))))))))#
6705	ribbonwood	deciduous	New	(S1 (NP (NP (JJ deciduous) (NNP New) (NNP Zealand) (NN tree)) (SBAR (WHNP (WP$ whose) (JJ inner) (NN bark)) (S (VP (VBZ yields) (NP (NP (DT a) (JJ strong) (NN fiber)) (SBAR (WHNP (WDT that)) (S (VP (VP (VBZ resembles) (NP (NN flax))) (CC and) (VP (VBZ is) (VP (VBN called) (S (NP (NNP New) (NNP Zealand) (NN cotton))))))))))))))#
6706	ribbonwood	small	tree	(S1 (UCP (NP (NP (JJ small) (NN tree) (CC or) (NN shrub)) (PP (IN of) (NP (NNP New) (NNP Zealand))) (VP (VBG having) (NP (NP (DT a) (NN profusion)) (PP (IN of) (NP (NP (JJ axillary) (NNS clusters)) (PP (IN of) (NP (JJ honey-scented) (JJ paper-white) (NNS flowers)))))))) (CC and) (SBAR (WHNP (WP$ whose) (NN bark)) (S (VP (VBZ is) (VP (VBN used) (PP (IN for) (NP (NN cordage)))))))))#
6707	houhere	small	tree	(S1 (UCP (NP (NP (JJ small) (NN tree) (CC or) (NN shrub)) (PP (IN of) (NP (NNP New) (NNP Zealand))) (VP (VBG having) (NP (NP (DT a) (NN profusion)) (PP (IN of) (NP (NP (JJ axillary) (NNS clusters)) (PP (IN of) (NP (JJ honey-scented) (JJ paper-white) (NNS flowers)))))))) (CC and) (SBAR (WHNP (WP$ whose) (NN bark)) (S (VP (VBZ is) (VP (VBN used) (PP (IN for) (NP (NN cordage)))))))))#
6708	malope	deep	flowers	(S1 (S (NP (NNP western) (NNP Mediterranean)) (ADJP (JJ annual) (S (VP (VBG having) (NP (NP (JJ deep) (JJ purple-red) (NNS flowers)) (VP (VBN subtended) (PP (IN by) (NP (CD 3) (JJ large) (JJ cordate) (NNS bracts))))))))))#
6709	waxmallow	various	plants	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ various) (NNS plants)) (PP (IN of) (NP (DT the) (JJ genus) (NNP Malvaviscus)))))) (VP (VBG having) (NP (NP (JJ brilliant) (JJ bell-shaped) (JJ drooping) (NNS flowers)) (PP (IN like) (NP (ADJP (RB incompletely) (VBN opened)) (JJ hibiscus) (NNS flowers)))))))#
6710	pavonia	various	plants	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ various) (JJ evergreen) (NNS plants)) (PP (IN of) (NP (DT the) (JJ genus) (NNP Pavonia)))))) (VP (VBG having) (NP (ADJP (JJ white) (CC or) (JJ yellow) (CC or) (JJ purple)) (NNS flowers)))))#
6711	jellyleaf	fine	bast	(S1 (NP (NP (NP (NN herb)) (VP (VP (ADVP (RB widely)) (VBN distributed) (PP (IN in) (NP (NP (NNS tropics) (CC and) (NNS subtropics)) (VP (VBN used) (PP (IN for) (NP (NN forage) (CC and) (NN medicinally)))))) (PP (IN as) (NP (DT a) (NN demulcent)))) (CC and) (VP (VBG having) (NP (NP (DT a) (JJ fine) (JJ soft) (NN bast)) (ADJP (ADJP (JJR stronger)) (PP (IN than) (NP (NN jute)))))))) (: ;) (NP (RB sometimes) (DT an) (JJ aggressive) (NN weed))))#
6712	checkerbloom	perennial	mallow	(S1 (NP (NP (JJ perennial) (JJ purple-flowered) (JJ wild) (NN mallow)) (PP (IN of) (NP (JJ western) (NNP North) (NNP America))) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (ADVP (RB also)) (VP (VBN cultivated)))))))#
6713	simal	yielding	East	(S1 (S (NP (NNP East) (NNP Indian) (NN silk) (NN cotton) (NN tree) (JJ yielding) (NNS fibers)) (ADJP (JJ inferior) (S (VP (TO to) (VP (VB kapok)))))))#
6714	makomako	graceful	shrub	(S1 (NP (NP (JJ graceful) (JJ deciduous) (NN shrub)) (CC or) (NP (NP (JJ small) (NN tree)) (VP (VBG having) (NP (NP (JJ attractive) (NN foliage)) (CC and) (NP (NP (JJ small) (JJ red) (NNS berries)) (SBAR (WHNP (WDT that)) (S (VP (VP (VBP turn) (ADJP (JJ black) (PP (IN at) (NP (NN maturity))))) (CC and) (VP (VBP are) (VP (VBN used) (PP (IN for) (S (VP (VBG making) (NP (NN wine))))))))))))))))#
6715	wineberry	pale	flowers	(S1 (NP (NP (NNP raspberry)) (PP (IN of) (NP (NNP China) (CC and) (NNP Japan))) (S (VP (VBG having) (NP (JJ pale) (JJ pink) (NNS flowers)) (VP (VBN grown) (PP (PP (IN for) (NP (NN ornament))) (CC and) (PP (IN for) (NP (DT the) (JJ small) (JJ red) (NN acid) (NNS fruits)))))))))#
