ID	Word	W1	W2	DEF_SYNT
2456	custard-like	resembling	custard	(S1 (S (VP (VBG resembling) (NP (NP (NN custard)) (PP (IN in) (NP (NN consistency)))))))#
2457	bicylindrical	having	surfaces	(S1 (S (VP (VBG having) (NP (CD two) (JJ cylindrical) (NNS surfaces)) (ADVP (RB usually)) (PP (IN with) (NP (JJ parallel) (NNS axes))))))#
2458	cytokinetic	following	division	(S1 (UCP (IN of) (CC or) (VP (VBG relating) (PP (TO to) (NP (NP (DT the) (NN division)) (PP (IN of) (NP (NP (DT the) (NN cytoplasm)) (PP (IN of) (NP (NP (DT a) (NN cell)) (VP (VBG following) (NP (NP (DT the) (NN division)) (PP (IN of) (NP (DT the) (NN nucleus))))))))))))))#
2459	despotical	having	characteristics	(S1 (S (VP (VBG belonging) (PP (TO to) (CC or) (S (VP (VBG having) (NP (NP (DT the) (NNS characteristics)) (PP (IN of) (NP (DT a) (NN despot))))))))))#
2460	diaphoretic	produce	perspiration	(S1 (S (VP (VBN used) (S (VP (TO to) (VP (VB produce) (NP (NN perspiration))))))))#
2461	sudorific	causes	sweating	(S1 (NP (NP (DT a) (NN medicine)) (SBAR (WHNP (WDT that)) (S (VP (VBZ causes) (CC or) (VBZ increases) (NP (NN sweating)))))))#
2462	dicarboxylic	containing	carboxyls	(S1 (S (VP (VBG containing) (NP (NP (CD two) (NNS carboxyls)) (PP (IN per) (NP (NN molecule)))))))#
2463	dysgenic	causing	degeneration	(S1 (S (VP (VP (VBG pertaining) (PP (TO to))) (CC or) (VP (VBG causing) (NP (NP (NN degeneration)) (PP (IN in) (NP (NP (DT the) (NN offspring)) (VP (VBN produced)))))))))#
2464	cacogenic	causing	degeneration	(S1 (S (VP (VP (VBG pertaining) (PP (TO to))) (CC or) (VP (VBG causing) (NP (NP (NN degeneration)) (PP (IN in) (NP (NP (DT the) (NN offspring)) (VP (VBN produced)))))))))#
2465	Ebionite	accepted	Jesus	(S1 (S (S (NP (NP (DT a) (NN member)) (PP (IN of) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (NP (NNPS Jews)) (SBAR (WHNP (WP who)) (PRN (-LRB- -LRB-) (PP (IN during) (NP (NP (DT the) (JJ early) (NN history)) (PP (IN of) (NP (DT the) (NNP Christian) (NNP Church))))) (-RRB- -RRB-)))))))) (VP (VBD accepted) (NP (NNP Jesus)) (PP (IN as) (NP (DT the) (NNP Messiah))))) (: ;) (S (NP (PRP they)) (VP (VP (VBD accepted) (NP (DT the) (NN Gospel)) (PP (VBG According) (PP (TO to) (NP (NNP Matthew))))) (CC but) (VP (VBD rejected) (NP (NP (DT the) (NNPS Epistles)) (PP (IN of) (NP (NNP St.) (NNP Paul))))) (CC and) (VP (VBD continued) (S (VP (TO to) (VP (VP (VB follow) (NP (JJ Jewish) (NN law))) (CC and) (VP (VB celebrate) (NP (JJ Jewish) (NNS holidays))))))))) (: ;) (S (NP (PRP they)) (VP (VBD were) (ADVP (RB later)) (VP (VBN declared) (ADJP (JJ heretic)) (PP (IN by) (NP (NP (DT the) (NNP Church)) (PP (IN of) (NP (NNP Rome))))))))))#
2466	excrescent	forming	outgrowth	(S1 (S (VP (VBG forming) (NP (NP (DT an) (NN outgrowth)) (PRN (-LRB- -LRB-) (NP (RB usually) (DT an) (JJ excessive) (NN outgrowth)) (-RRB- -RRB-))))))#
2467	fenestral	having	fenestra	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG having) (NP (DT a) (NN fenestra)))))))#
2468	field-crop	field	crops	(S1 (UCP (IN of) (CC or) (VP (VBG relating) (S (VP (TO to) (VP (VB field) (NP (NNS crops))))))))#
2469	filar	having	filaments	(S1 (S (VP (VBN related) (PP (TO to) (CC or) (S (VP (VBG having) (NP (NP (NNS filaments)) (PRN (-LRB- -LRB-) (PP (ADVP (RB especially)) (IN across) (NP (NP (DT a) (NN field)) (PP (IN of) (NP (NN view))) (PP (IN as) (PP (IN in) (NP (NP (DT the) (NN eyepiece)) (PP (IN of) (NP (DT a) (NN telescope)))))))) (-RRB- -RRB-)))))))))#
2470	bifilar	having	filaments	(S1 (S (VP (VBG having) (CC or) (VBG using) (NP (CD two) (NNS filaments)))))#
2471	unifilar	having	filament	(S1 (S (VP (VBG having) (CC or) (VBG using) (NP (QP (RB only) (CD one)) (NN filament)))))#
2472	fossiliferous	bearing	fossils	(S1 (S (VP (VBG bearing) (CC or) (VBG containing) (NP (NNS fossils)))))#
2473	three-wheel	having	wheels	(S1 (UCP (IN of) (CC or) (VP (VBG relating) (PP (TO to) (NP (NNS vehicles))) (S (VP (VBG having) (NP (CD three) (NNS wheels)))))))#
2474	three-wheeled	having	wheels	(S1 (UCP (IN of) (CC or) (VP (VBG relating) (PP (TO to) (NP (NNS vehicles))) (S (VP (VBG having) (NP (CD three) (NNS wheels)))))))#
2475	fourhanded	involving	players	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NN card) (NNS games))) (-RRB- -RRB-)) (VP (VBG involving) (CC or) (VBG requiring) (NP (CD four) (NNS players)))))#
2476	stomachic	involving	stomach	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG involving) (NP (DT the) (NN stomach))))))))#
2477	stomachal	involving	stomach	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG involving) (NP (DT the) (NN stomach))))))))#
2478	pneumogastric	supplies	pharynx	(S1 (NP (NP (DT a) (VBN mixed) (NN nerve)) (SBAR (WHNP (WDT that)) (S (VP (VBZ supplies) (NP (NP (DT the) (NN pharynx) (CC and) (NN larynx) (CC and) (NNS lungs)) (CC and) (NP (NP (NN heart) (CC and) (NN esophagus) (CC and) (NN stomach)) (CC and) (NP (NP (JJS most)) (PP (IN of) (NP (DT the) (JJ abdominal) (NN viscera)))))))))))#
2479	glycogenic	involving	glycogen	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG involving) (NP (NNS glycogen)))))))#
2480	heathlike	resembling	heath	(S1 (S (VP (VBG resembling) (NP (NN heath)))))#
2481	homonymic	being	homonyms	(S1 (UCP (IN of) (CC or) (ADJP (VBN related) (PP (TO to) (S (VP (CC or) (VBG being) (NP (NNS homonyms))))))))#
2482	homostylous	having	styles	(S1 (S (-LRB- -LRB-) (NP (NN botany)) (-RRB- -RRB-) (VP (VBG having) (NP (NNS styles)) (NP (NP (DT all)) (PP (IN of) (NP (DT the) (JJ same) (NN length)))))))#
2483	homostylic	having	styles	(S1 (S (-LRB- -LRB-) (NP (NN botany)) (-RRB- -RRB-) (VP (VBG having) (NP (NNS styles)) (NP (NP (DT all)) (PP (IN of) (NP (DT the) (JJ same) (NN length)))))))#
2484	homostyled	having	styles	(S1 (S (-LRB- -LRB-) (NP (NN botany)) (-RRB- -RRB-) (VP (VBG having) (NP (NNS styles)) (NP (NP (DT all)) (PP (IN of) (NP (DT the) (JJ same) (NN length)))))))#
2485	hieroglyphical	resembling	writing	(S1 (S (VP (VBG resembling) (NP (JJ hieroglyphic) (NN writing)))))#
2486	hooflike	resembling	hoof	(S1 (S (VP (VBG resembling) (NP (DT a) (NN hoof))) (: ;) (S (ADVP (RB especially)) (VP (VBG having) (NP (NP (DT the) (JJ horny) (NN texture)) (PP (IN of) (NP (DT a) (NN hoof))))))))#
2487	hydrolyzable	undergoing	hydrolysis	(S1 (S (ADJP (JJ capable) (PP (IN of) (S (VP (VBG undergoing) (NP (NN hydrolysis))))))))#
2488	impetiginous	having	impetigo	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG having) (NP (NN impetigo)))))))#
2489	indusial	being	indusium	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG being) (NP (DT an) (NN indusium)))))))#
2490	isthmian	forming	isthmus	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG forming) (NP (DT an) (NN isthmus)))))))#
2491	pre-Jurassic	denoting	time	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG denoting) (NP (DT the) (NN time)) (PP (IN before) (NP (DT the) (JJ Jurassic) (NN period))))))))#
2492	lactogenic	inducing	lactation	(S1 (S (VP (VBG inducing) (NP (NN lactation)))))#
2493	lexicalized	make	coin	(S1 (S (VP (VP (VB make) (NP (CC or) (NN coin)) (PP (IN into) (NP (DT a) (NN word)))) (CC or) (VP (VB accept) (NP (NP (DT a) (JJ new) (NN word)) (PP (IN into) (NP (NP (DT the) (NN lexicon)) (PP (IN of) (NP (DT a) (NN language))))))))))#
2494	lexicalised	make	coin	(S1 (S (VP (VP (VB make) (NP (CC or) (NN coin)) (PP (IN into) (NP (DT a) (NN word)))) (CC or) (VP (VB accept) (NP (NP (DT a) (JJ new) (NN word)) (PP (IN into) (NP (NP (DT the) (NN lexicon)) (PP (IN of) (NP (DT a) (NN language))))))))))#
2495	life-support	sustain	life	(S1 (PP (IN of) (S (VP (CC or) (VBG pertaining) (PP (TO to) (NP (NP (NN equipment) (CC or) (NNS methods)) (VP (VBN used) (S (VP (TO to) (VP (VB sustain) (NP (NN life))))))))))))#
2496	limacine	resembling	slug	(S1 (PP (IN of) (S (VP (CC or) (VBG resembling) (NP (DT a) (NN slug))))))#
2497	limacoid	resembling	slug	(S1 (PP (IN of) (S (VP (CC or) (VBG resembling) (NP (DT a) (NN slug))))))#
2498	lung-like	performing	functions	(S1 (S (VP (VBG performing) (NP (NP (NNS functions)) (ADJP (JJ similar) (PP (TO to) (NP (NP (DT those)) (VP (VBN performed) (PP (IN by) (NP (NNS lungs)))))))))))#
2499	macaronic	containing	mixture	(S1 (PP (IN of) (S (VP (CC or) (VBG containing) (NP (NP (DT a) (NN mixture)) (PP (IN of) (NP (NP (JJ Latin) (NNS words)) (CC and) (NP (NP (JJ vernacular) (NNS words)) (VP (VBN jumbled) (ADVP (RB together)))))))))))#
2500	mandibulate	having	mandibles	(S1 (S (VP (VBG having) (NP (NNS mandibles)))))#
2501	medusoid	is	phase	(S1 (S (NP (NP (CD one)) (PP (IN of) (NP (NP (CD two) (NNS forms)) (SBAR (WHNP (WDT that)) (S (NP (NNS coelenterates)) (VP (VBP take))))))) (: :) (S (S (NP (PRP it)) (VP (VBZ is) (NP (NP (DT the) (JJ free-swimming) (JJ sexual) (NN phase)) (PP (IN in) (NP (DT the) (NN life) (NN cycle))) (PP (IN of) (NP (DT a) (NN coelenterate)))))) (: ;) (S (PP (IN in) (NP (DT this) (NN phase))) (NP (PRP it)) (VP (VBZ has) (NP (NP (DT a) (JJ gelatinous) (JJ umbrella-shaped) (NN body)) (CC and) (NP (NNS tentacles))))))))#
2502	pre-Christian	being	time	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG being) (NP (DT the) (NN time)) (PP (IN before) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT the) (NNP Christian) (NN era))))))))))#
2503	mercurous	containing	mercury	(S1 (UCP (IN of) (CC or) (VP (VBG containing) (NP (NN mercury)))))#
2504	miotic	causes	miosis	(S1 (NP (NP (DT a) (NN drug)) (SBAR (WHNP (WDT that)) (S (VP (VBZ causes) (NP (NP (NNS miosis)) (PRN (-LRB- -LRB-) (NP (NP (NN constriction)) (PP (IN of) (NP (NP (DT the) (NN pupil)) (PP (IN of) (NP (DT the) (NN eye)))))) (-RRB- -RRB-))))))))#
2505	myotic	causes	miosis	(S1 (NP (NP (DT a) (NN drug)) (SBAR (WHNP (WDT that)) (S (VP (VBZ causes) (NP (NP (NNS miosis)) (PRN (-LRB- -LRB-) (NP (NP (NN constriction)) (PP (IN of) (NP (NP (DT the) (NN pupil)) (PP (IN of) (NP (DT the) (NN eye)))))) (-RRB- -RRB-))))))))#
2506	monocarboxylic	containing	carboxyl	(S1 (S (VP (VBG containing) (NP (CD one) (NN carboxyl) (NN group)))))#
2507	one-humped	having	hump	(S1 (S (VP (VBG having) (NP (CD one) (NNP hump)))))#
2508	single-humped	having	hump	(S1 (S (VP (VBG having) (NP (CD one) (NNP hump)))))#
2509	orb-weaving	weave	webs	(S1 (PP (IN of) (NP (NP (NNS spiders)) (SBAR (WHNP (WP who)) (S (VP (VBP weave) (NP (JJ circular) (NNS webs))))))))#
2510	palpatory	involving	palpation	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG involving) (NP (NN palpation))))))))#
2511	panicled	having	panicles	(S1 (S (VP (VBG having) (NP (NNS panicles))) (: ;) (S (VP (VBG occurring) (PP (IN in) (NP (NNS panicles)))))))#
2512	parhelic	resembling	parhelion	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG resembling) (NP (DT a) (NN parhelion))))))))#
2513	parheliacal	resembling	parhelion	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG resembling) (NP (DT a) (NN parhelion))))))))#
2514	nonpasserine	perching	birds	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (NP (NP (NN characteristic)) (PP (IN of) (NP (NP (NNS birds)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (RB not) (VP (VBG perching) (NP (NNS birds)))))))))))))#
2515	pemphigous	manifesting	pemphigus	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG manifesting) (NP (NN pemphigus)))))))#
2516	petaloid	resembling	flower	(S1 (S (VP (VBG resembling) (NP (DT a) (NN flower) (NN petal)))))#
2517	photomechanical	involving	methods	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG involving) (NP (NP (JJ various) (NNS methods)) (PP (IN of) (S (VP (VBG using) (NP (NN photography)) (S (VP (TO to) (VP (VB make) (NP (NNS plates)) (PP (IN for) (NP (VBG printing)))))))))))))))#
2518	planetal	resembling	characteristics	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG resembling) (NP (NP (DT the) (ADJP (JJ physical) (CC or) (JJ orbital)) (NNS characteristics)) (PP (IN of) (NP (NP (DT a) (NN planet)) (CC or) (NP (DT the) (NNS planets))))))))))#
2519	planographic	involving	planography	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG involving) (NP (NN planography)))))))#
2520	polarographic	involving	polarography	(S1 (UCP (IN of) (CC or) (VP (VBG involving) (NP (NN polarography)))))#
2521	polydactylous	having	more	(S1 (UCP (IN of) (CC or) (S (VP (VBG relating) (PP (TO to) (NP (NP (DT a) (NN person)) (PRN (-LRB- -LRB-) (CC or) (NP (JJ other) (NN vertebrate)) (-RRB- -RRB-)) (VP (VBG having) (NP (NP (JJR more)) (PP (IN than) (NP (NP (DT the) (JJ normal) (NN number)) (PP (IN of) (NP (NNS digits)))))))))))))#
2522	precordial	involving	precordium	(S1 (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT the) (NN heart)))) (: ;) (S (VP (VBG involving) (NP (DT the) (NN precordium))))))#
2523	predestinarian	change	destiny	(S1 (NP (NP (NN anyone)) (SBAR (WHNP (WP who)) (S (VP (VBZ submits) (PP (TO to) (NP (DT the) (NN belief) (SBAR (IN that) (S (NP (PRP they)) (VP (VBP are) (ADJP (JJ powerless) (S (VP (TO to) (VP (VB change) (NP (PRP$ their) (NN destiny))))))))))))))))#
2524	prolusory	having	character	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG having) (NP (NP (DT the) (NN character)) (PP (IN of) (NP (DT a) (NN prolusion)))))))))#
2525	radial-ply	have	strip	(S1 (UCP (IN of) (CC or) (S (VP (VBG relating) (PP (TO to) (NP (NP (NN automobile) (NNS tires)) (SBAR (WHNP (WDT that)) (S (VP (VBP have) (NP (DT a) (NN strip)) (PP (IN under) (NP (NP (DT the) (ADJP (ADJP (VB tread)) (CC and) (ADJP (RB relatively) (JJ little))) (NN stiffening)) (PP (IN in) (NP (DT the) (NNS sidewalls))))))))))))))#
2526	real-time	update	information	(S1 (UCP (IN of) (CC or) (S (VP (VBG relating) (PP (TO to) (NP (NP (NN computer) (NNS systems)) (SBAR (WHNP (WDT that)) (S (VP (VB update) (NP (NN information)) (PP (IN at) (NP (NP (DT the) (JJ same) (NN rate)) (SBAR (S (NP (PRP they)) (VP (VBP receive) (NP (NN information))))))))))))))))#
2527	refractory-lined	has	melting	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS furnaces))) (-RRB- -RRB-)) (VP (VBN lined) (PP (IN with) (NP (NP (NN material)) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (NP (DT a) (JJ high) (NN melting) (NN point))))))))))#
2528	resinlike	resembling	resin	(S1 (S (VP (VBG resembling) (NP (NP (NN resin)) (PP (IN in) (NP (NNS properties) (CC or) (NN texture)))))))#
2529	Rumansh	is	language	(S1 (S (NP (NP (DT the) (JJ Rhaeto-Romance) (NN language)) (VP (VBN spoken) (PP (IN in) (NP (JJ southeastern) (NNP Switzerland))))) (: ;) (NP (PRP it)) (VP (VBZ is) (NP (NP (DT an) (JJ official) (NN language)) (PP (IN of) (NP (NNP Switzerland)))))))#
2530	sacculated	having	expansions	(S1 (S (VP (VBN formed) (PP (IN with) (S (VP (CC or) (VP (VBG having) (NP (JJ saclike) (NNS expansions)))))))))#
2531	sacculate	having	expansions	(S1 (S (VP (VBN formed) (PP (IN with) (S (VP (CC or) (VP (VBG having) (NP (JJ saclike) (NNS expansions)))))))))#
2532	sclerosed	having	sclerosis	(S1 (S (S (VP (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG having) (NP (NN sclerosis))))) (: ;) (VP (VBN hardened))))#
2533	self-limited	run	course	(S1 (S (VP (VBG relating) (PP (TO to) (NP (NP (DT a) (NN disease)) (SBAR (WHNP (WDT that)) (S (VP (VBZ tends) (S (VP (TO to) (VP (VB run) (NP (NP (DT a) (JJ definite) (NN course)) (PP (IN without) (NP (NN treatment)))))))))))))))#
2534	seminiferous	bearing	seed	(S1 (S (VP (VBG bearing) (CC or) (VBG producing) (NP (NN seed) (CC or) (NN semen)))))#
2535	semiparasitic	are	semiparasites	(S1 (PP (IN of) (S (VP (CC or) (VBG relating) (PP (TO to) (NP (NP (NNS plants)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (NP (NNS semiparasites)))))))))))#
2536	silicious	containing	silica	(S1 (S (VP (VBG relating) (PP (TO to) (S (VP (CC or) (VBG containing) (CC or) (VBG resembling) (NP (NN silica))))))))#
2537	single-stranded	having	strand	(S1 (S (VP (VBG having) (NP (DT a) (JJ single) (NN strand)))))#
2538	spermous	resembling	spermatozoa	(S1 (S (VP (VP (VBG consisting) (PP (IN of))) (CC or) (VP (VBG resembling) (NP (NN spermatozoa))))))#
2539	sphingine	resembling	sphinx	(S1 (S (VP (VBG resembling) (NP (DT a) (NN sphinx)))))#
2540	slivery	having	points	(S1 (S (VP (VP (VBG resembling) (CC or) (VBG consisting) (PP (IN of))) (CC or) (VP (VBN embedded) (PP (IN with) (NP (NP (JJ long) (JJ slender) (NNS fragments)) (PP (IN of) (PRN (-LRB- -LRB-) (ADVP (RB especially)) (-RRB- -RRB-)) (S (NP (NN wood)) (VP (VBG having) (NP (JJ sharp) (NNS points)))))))))))#
2541	sporogenous	producing	spores	(S1 (S (VP (VP (VBG producing) (NP (NNS spores))) (CC or) (VP (VBG reproducing) (PP (IN by) (NP (NP (NNS means)) (PP (IN of) (NP (NNS spores)))))))))#
2542	spring-loaded	containing	spring	(S1 (S (VP (VBG containing) (NP (NP (DT a) (VBN compressed) (NN spring)) (SBAR (WHNP (IN that)) (S (VP (NNS presses) (NP (NP (CD one) (NN part)) (PP (IN against) (NP (DT another)))))))))))#
2543	stannic	containing	tin	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG containing) (NP (NN tin)))))))#
2544	stenographical	employing	stenography	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG employing) (NP (NN stenography)))))))#
2545	syncretical	reduce	use	(S1 (S (VP (VBG relating) (PP (TO to) (NP (NP (DT a) (JJ historical) (NN tendency)) (SBAR (IN for) (S (NP (DT a) (NN language)) (VP (TO to) (VP (VB reduce) (NP (NP (PRP$ its) (NN use)) (PP (IN of) (NP (NNS inflections)))))))))))))#
2546	syncretistical	reduce	use	(S1 (S (VP (VBG relating) (PP (TO to) (NP (NP (DT a) (JJ historical) (NN tendency)) (SBAR (IN for) (S (NP (DT a) (NN language)) (VP (TO to) (VP (VB reduce) (NP (NP (PRP$ its) (NN use)) (PP (IN of) (NP (NNS inflections)))))))))))))#
2547	technophilic	showing	technophilia	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG showing) (NP (NN technophilia)))))))#
2548	tendinous	resembling	tendon	(S1 (S (VP (VBG consisting) (PP (IN of) (NP (NP (NNS tendons)) (CC or) (S (VP (VBG resembling) (NP (DT a) (NN tendon)))))))))#
2549	testaceous	possessing	testa	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG possessing) (NP (DT a) (NNP testa) (CC or) (JJ hard) (NN shell))))))))#
2550	time-release	releases	substance	(S1 (UCP (IN of) (CC or) (S (VP (VBG relating) (PP (TO to) (NP (NP (DT a) (NN preparation)) (SBAR (WHNP (WDT that)) (S (ADVP (RB gradually)) (VP (VBZ releases) (NP (NP (DT an) (JJ active) (NN substance)) (PRN (-LRB- -LRB-) (NP (RB especially) (DT a) (NN drug)) (-RRB- -RRB-))) (PP (IN over) (NP (NP (DT a) (NN period)) (PP (IN of) (NP (NN time))))))))))))))#
2551	toll-free	having	toll	(S1 (S (S (VP (VBG having) (NP (DT no) (NN toll)))) (VP (VBD levied) (PP (IN for) (NP (PRP$ its) (NN use))))))#
2552	clonic	alternating	muscle	(S1 (UCP (IN of) (CC or) (S (VP (VBG relating) (PP (TO to) (NP (NP (JJ abnormal) (JJ neuromuscular) (NN activity)) (VP (VBN characterized) (PP (IN by) (S (VP (ADVP (RB rapidly)) (VBG alternating) (NP (NP (NN muscle) (NN contraction)) (CC and) (NP (NN relaxation)))))))))))))#
2553	tuberculoid	resembling	tuberculosis	(S1 (S (VP (VBG resembling) (NP (NNS tuberculosis)))))#
2554	two-humped	having	humps	(S1 (S (VP (VBG having) (NP (CD two) (NNS humps)))))#
2555	double-humped	having	humps	(S1 (S (VP (VBG having) (NP (CD two) (NNS humps)))))#
2556	uniovular	having	ovule	(S1 (S (VP (VBG having) (NP (DT a) (JJ single) (NN ovule)))))#
2557	uniovulate	having	ovule	(S1 (S (VP (VBG having) (NP (DT a) (JJ single) (NN ovule)))))#
2558	unpigmented	having	pigmentation	(S1 (S (VP (VBG having) (NP (DT no) (NN pigmentation)))))#
2559	vacuolate	containing	vacuoles	(S1 (S (VP (VP (VBN formed) (PP (IN into))) (CC or) (VP (VBG containing) (NP (NP (QP (CD one) (CC or) (JJR more)) (NNS vacuoles)) (CC or) (NP (JJ small) (JJ membrane-bound) (NNS cavities))) (PP (IN within) (NP (DT a) (NN cell)))))))#
2560	vacuolated	containing	vacuoles	(S1 (S (VP (VP (VBN formed) (PP (IN into))) (CC or) (VP (VBG containing) (NP (NP (QP (CD one) (CC or) (JJR more)) (NNS vacuoles)) (CC or) (NP (JJ small) (JJ membrane-bound) (NNS cavities))) (PP (IN within) (NP (DT a) (NN cell)))))))#
2561	valetudinary	is	valetudinarian	(S1 (UCP (IN of) (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (ADJP (JJ characteristic) (PP (IN of) (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (NP (DT a) (NN valetudinarian))))))))))#
2562	isomorphous	having	appearance	(S1 (UCP (VP (VBG having) (NP (JJ similar) (NN appearance))) (CC but) (ADJP (RB genetically) (JJ different))))#
2563	long-chain	having	chains	(S1 (PP (IN of) (S (NP (NNS molecules)) (VP (VBG having) (NP (NP (ADJP (RB relatively) (JJ long)) (NNS chains)) (PP (IN of) (NP (NP (NNS atoms)) (PP (IN in) (NP (DT a) (NN molecule))))))))))#
2564	fungoid	resembling	fungi	(S1 (S (VP (VBG resembling) (NP (NNS fungi)))))#
2565	funguslike	resembling	fungi	(S1 (S (VP (VBG resembling) (NP (NNS fungi)))))#
2566	moneran	is	absorption	(S1 (NP (NNS organisms) (SBAR (SBAR (IN that) (S (ADVP (RB typically)) (VP (VB reproduce) (PP (IN by) (NP (JJ asexual) (VBG budding) (CC or) (NN fission)))))) (CC and) (SBAR (WHNP (WP$ whose) (JJ nutritional) (NN mode)) (S (VP (VBZ is) (NP (NN absorption) (CC or) (NN photosynthesis) (CC or) (NN chemosynthesis))))))))#
2567	neoclassicistic	advocating	neoclassicism	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG advocating) (NP (NN neoclassicism))))))))#
2568	bismuthic	containing	bismuth	(S1 (S (VP (VBG containing) (NP (NP (NN bismuth)) (PRN (-LRB- -LRB-) (PP (ADVP (RB especially)) (IN in) (NP (DT the) (JJ pentavalent) (NN state))) (-RRB- -RRB-))))))#
2569	bistroic	resembling	bistro	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG resembling) (NP (DT a) (NN bistro)))))))#
2570	conelike	resembling	cone	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG resembling) (NP (DT a) (NNP cone))))))))#
2571	cone-shaped	resembling	cone	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG resembling) (NP (DT a) (NNP cone))))))))#
2572	corvine	resembling	crow	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG resembling) (NP (DT a) (NN crow))))))))#
2573	cyprinid	having	toothless	(S1 (NP (NP (JJ soft-finned) (ADJP (RB mainly) (JJ freshwater)) (NNS fishes)) (VP (ADVP (RB typically)) (VBG having) (NP (NP (NN toothless) (NNS jaws)) (CC and) (NP (JJ cycloid) (NNS scales))))))#
2574	dot-com	operates	business	(S1 (NP (NP (DT a) (NN company)) (SBAR (WHNP (WDT that)) (S (VP (VBZ operates) (NP (PRP$ its) (NN business)) (PP (ADVP (RB primarily)) (IN on) (NP (NP (DT the) (NN internet)) (VP (VBG using) (NP (NP (DT a) (NN URL)) (SBAR (WHNP (WDT that)) (S (VP (VBZ ends) (PP (IN in) (NP (`` `) (NN .com) ('' ')))))))))))))))#
2575	lacteal	convey	chyle	(S1 (NP (NP (DT any)) (PP (IN of) (NP (NP (DT the) (JJ lymphatic) (NNS vessels)) (SBAR (WHNP (WDT that)) (S (VP (VB convey) (NP (NP (NN chyle)) (PP (IN from) (NP (NP (DT the) (JJ small) (NN intestine)) (PP (TO to) (NP (DT the) (JJ thoracic) (NN duct)))))))))))))#
2576	gyral	comprising	convolution	(S1 (S (VP (VBG relating) (S (VP (TO to) (VP (CC or) (VP (VBN associated) (PP (IN with))) (CC or) (VP (VBG comprising) (NP (NP (DT a) (NN convolution)) (PP (IN of) (NP (DT the) (NN brain)))))))))))#
2577	hemic	containing	blood	(S1 (S (VP (VBG relating) (PP (TO to) (S (VP (CC or) (VBG containing) (CC or) (VBG affecting) (NP (NN blood))))))))#
2578	haemic	containing	blood	(S1 (S (VP (VBG relating) (PP (TO to) (S (VP (CC or) (VBG containing) (CC or) (VBG affecting) (NP (NN blood))))))))#
