ID	Word	W1	W2	DEF_SYNT
5791	chelate	resembling	chelae	(S1 (S (VP (VBG having) (CC or) (VBG resembling) (NP (NNS chelae) (CC or) (NNS claws)))))#
5792	cheliferous	having	chelae	(S1 (S (VP (VBG having) (NP (NNS chelae)))))#
5793	cheliceral	resembling	chelicerae	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG resembling) (NP (NNS chelicerae)))))))#
5794	chelicerate	resembling	chelicerae	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG resembling) (NP (NNS chelicerae)))))))#
5795	chelicerous	having	chelicerae	(S1 (S (VP (VBG having) (NP (NNS chelicerae)))))#
5796	chelonian	being	turtle	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG resembling) (CC or) (VBG being) (NP (DT a) (NN turtle) (CC or) (NN tortoise)))))))#
5797	cherty	containing	chert	(S1 (S (VP (VBG resembling) (CC or) (VBG containing) (NP (NN chert)))))#
5798	Chippendale	outlines	motifs	(S1 (S (PP (IN of) (S (VP (CC or) (VBG relating) (PP (TO to) (NP (NP (DT an) (JJ 18th-century) (NN style)) (PP (IN of) (NP (NN furniture))) (VP (VBN made) (PP (IN by) (NP (NNP Thomas) (NNP Chippendale))))))))) (: ;) (NP (JJ graceful)) (VP (VBZ outlines) (NP (CC and) (NP (JJ Greek) (NNS motifs)) (CC and) (NP (JJ massive) (NN rococo) (NNS carvings))))))#
5799	chlorophyllose	containing	chlorophyll	(S1 (S (VP (VBG relating) (PP (TO to) (S (VP (CC or) (VBG being) (CC or) (VBG containing) (NP (NN chlorophyll))))))))#
5800	chlorophyllous	containing	chlorophyll	(S1 (S (VP (VBG relating) (PP (TO to) (S (VP (CC or) (VBG being) (CC or) (VBG containing) (NP (NN chlorophyll))))))))#
5801	choleraic	resembling	cholera	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VP (VBG resulting) (PP (IN from))) (CC or) (VP (VBG resembling) (NP (NNS cholera)))))))))#
5802	chordal	emphasizing	chords	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VP (VBG consisting) (PP (IN of))) (CC or) (VP (VBG emphasizing) (NP (NNS chords)))))))))#
5803	cloze	being	test	(S1 (S (VP (VP (VBN based) (PP (IN on))) (CC or) (VP (VBG being) (NP (NP (DT a) (NN test)) (PP (IN of) (S (VP (VBG reading) (NP (NN skill)) (S (VP (VBG using) (NP (DT the) (NN cloze) (NN procedure))))))))))))#
5804	coccal	resembling	coccus	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG pertaining) (PP (TO to))) (CC or) (VP (VBG resembling) (NP (DT a) (NN coccus)))))))#
5805	colorectal	affecting	colon	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG affecting) (NP (NP (DT the) (NN colon)) (CC and) (NP (DT the) (NN rectum)))))))))#
5806	condylar	resembling	condyle	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG resembling) (NP (DT a) (NN condyle)))))))#
5807	cordless	having	cord	(S1 (S (VP (RB not) (VBG having) (NP (DT a) (NN cord)))))#
5808	cormous	producing	corms	(S1 (S (VP (VBG having) (CC or) (VBG producing) (NP (NNS corms)))))#
5809	cormose	producing	corms	(S1 (S (VP (VBG having) (CC or) (VBG producing) (NP (NNS corms)))))#
5810	correlational	employing	correlation	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG employing) (NP (NN correlation))))))))#
5811	corymbose	resembling	corymb	(S1 (S (VP (VBG resembling) (NP (DT a) (NN corymb)))))#
5812	cross-ply	had	sidewalls	(S1 (UCP (IN of) (CC or) (S (VP (VBG relating) (PP (TO to) (NP (NP (DT an) (JJR older) (NN kind)) (PP (IN of) (NP (NN automobile) (NN tire))) (SBAR (WHNP (WDT that)) (S (VP (VBD had) (NP (NP (DT a) (JJ flexible) (VB tread)) (CC and) (NP (ADJP (RB relatively) (JJ stiff)) (NNS sidewalls))))))))))))#
5813	croupy	indicating	croup	(S1 (S (VP (VBG resembling) (CC or) (VBG arising) (PP (IN from) (S (VP (CC or) (VBG indicating) (NP (NN croup))))))))#
5814	crural	relating	leg	(S1 (PP (IN of) (S (VP (CC or) (VBG relating) (NP (NP (DT the) (NN leg)) (PP (IN from) (NP (DT the) (NN knee)))) (PP (TO to) (NP (DT the) (NN foot)))))))#
5815	crustaceous	resembling	crust	(S1 (S (VP (VBG being) (CC or) (VBG having) (CC or) (VBG resembling) (NP (DT a) (JJ hard) (NN crust) (CC or) (NN shell)))))#
5816	crustose	having	thallus	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS lichens))) (-RRB- -RRB-)) (VP (VBG having) (NP (NP (DT a) (JJ thin) (JJ crusty) (NN thallus)) (SBAR (WHNP (WDT that)) (S (VP (VBZ adheres) (ADVP (RB closely)) (PP (TO to) (NP (NP (DT the) (NN surface)) (SBAR (WHPP (IN on) (WHNP (WDT which))) (S (NP (PRP it)) (VP (VBZ is) (VP (VBG growing))))))))))))))#
5817	ctenoid	resembling	comb	(S1 (S (VP (VBG resembling) (NP (DT a) (NN comb))) (: ;) (S (VP (VBG having) (NP (NP (NNS projections)) (PP (IN like) (NP (NP (DT the) (NNS teeth)) (PP (IN of) (NP (DT a) (NN comb))))))))))#
5818	comb-like	resembling	comb	(S1 (S (VP (VBG resembling) (NP (DT a) (NN comb))) (: ;) (S (VP (VBG having) (NP (NP (NNS projections)) (PP (IN like) (NP (NP (DT the) (NNS teeth)) (PP (IN of) (NP (DT a) (NN comb))))))))))#
5819	cupric	containing	copper	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG containing) (NP (JJ divalent) (NN copper)))))))#
5820	cuprous	containing	copper	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG containing) (NP (JJ divalent) (NN copper)))))))#
5821	custard-like	resembling	custard	(S1 (S (VP (VBG resembling) (NP (NP (NN custard)) (PP (IN in) (NP (NN consistency)))))))#
5822	bicylindrical	having	surfaces	(S1 (S (VP (VBG having) (NP (CD two) (JJ cylindrical) (NNS surfaces)) (ADVP (RB usually)) (PP (IN with) (NP (JJ parallel) (NNS axes))))))#
5823	cystic	resembling	cyst	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG resembling) (NP (DT a) (NN cyst)))))))#
5824	cytokinetic	following	division	(S1 (UCP (IN of) (CC or) (VP (VBG relating) (PP (TO to) (NP (NP (DT the) (NN division)) (PP (IN of) (NP (NP (DT the) (NN cytoplasm)) (PP (IN of) (NP (NP (DT a) (NN cell)) (VP (VBG following) (NP (NP (DT the) (NN division)) (PP (IN of) (NP (DT the) (NN nucleus))))))))))))))#
5825	despotical	having	characteristics	(S1 (S (VP (VBG belonging) (PP (TO to) (CC or) (S (VP (VBG having) (NP (NP (DT the) (NNS characteristics)) (PP (IN of) (NP (DT a) (NN despot))))))))))#
5826	diamagnetic	exhibiting	diamagnetism	(S1 (S (S (VP (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG exhibiting) (NP (NN diamagnetism))))) (: ;) (VP (ADVP (RB slightly)) (VBN repelled) (PP (IN by) (NP (DT a) (NN magnet))))))#
5827	diaphoretic	inducing	perspiration	(S1 (S (VP (VBG inducing) (NP (NN perspiration)))))#
5828	sudorific	inducing	perspiration	(S1 (S (VP (VBG inducing) (NP (NN perspiration)))))#
5829	dicarboxylic	containing	carboxyls	(S1 (S (VP (VBG containing) (NP (NP (CD two) (NNS carboxyls)) (PP (IN per) (NP (NN molecule)))))))#
5830	differential	showing	difference	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG showing) (NP (DT a) (NN difference))))))))#
5831	Dionysian	worshipping	Dionysus	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG worshipping) (NP (NNP Dionysus)))))))#
5832	distributional	spatial	distribution	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (S (VP (TO to) (VP (VB spatial) (NP (NN distribution))))))))))#
5833	dysgenic	causing	degeneration	(S1 (S (VP (VP (VBG pertaining) (PP (TO to))) (CC or) (VP (VBG causing) (NP (NP (NN degeneration)) (PP (IN in) (NP (NP (DT the) (NN offspring)) (VP (VBN produced)))))))))#
5834	cacogenic	causing	degeneration	(S1 (S (VP (VP (VBG pertaining) (PP (TO to))) (CC or) (VP (VBG causing) (NP (NP (NN degeneration)) (PP (IN in) (NP (NP (DT the) (NN offspring)) (VP (VBN produced)))))))))#
5835	dysplastic	evidencing	dysplasia	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG evidencing) (NP (NN dysplasia))))))))#
5836	eugenic	causing	improvement	(S1 (S (VP (VP (VBG pertaining) (PP (TO to))) (CC or) (VP (VBG causing) (NP (NP (NN improvement)) (PP (IN in) (NP (NP (DT the) (NN offspring)) (VP (VBN produced)))))))))#
5837	socioeconomic	involving	factors	(S1 (S (VP (VBG involving) (NP (NP (JJ social)) (CONJP (RB as) (RB well) (IN as)) (NP (JJ economic) (NNS factors))))))#
5838	ectopic	exhibiting	ectopia	(S1 (S (VP (VBG exhibiting) (NP (NNS ectopia)))))#
5839	editorial	stating	opinions	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to) (NP (DT an) (NN article))) (S (VP (VP (VBG stating) (NP (NNS opinions))) (CC or) (VP (VBG giving) (NP (NNS perspectives))))))))))#
5840	electrolytic	containing	electrolyte	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG containing) (NP (DT an) (NN electrolyte)))))))#
5841	electromechanical	involving	device	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG involving) (NP (DT an) (ADJP (RB electrically) (VBN operated)) (JJ mechanical) (NN device)))))))#
5842	electromotive	producing	current	(S1 (S (VP (VBN concerned) (PP (IN with) (S (VP (CC or) (VBG producing) (NP (JJ electric) (NN current))))))))#
5843	electronic	using	devices	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to) (NP (NP (NNS electronics)) (: ;) (VP (VBN concerned) (PP (IN with)))))) (CC or) (VP (VBG using) (NP (NP (NNS devices)) (SBAR (WHNP (WDT that)) (S (VP (VBP operate) (PP (IN on) (NP (NP (NNS principles)) (VP (VBG governing) (NP (NP (DT the) (NN behavior)) (PP (IN of) (NP (NNS electrons))))))))))))))))#
5844	equestrian	featuring	riding	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG featuring) (NP (JJ horseback) (NN riding)))))))#
5845	eschatological	regarding	destiny	(S1 (PP (IN of) (S (VP (CC or) (VP (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG dealing) (PP (IN with)))) (CC or) (VP (VBG regarding) (NP (NP (DT the) (JJ ultimate) (NN destiny)) (PP (IN of) (NP (NP (NN mankind)) (CC and) (NP (DT the) (NN world))))))))))#
5846	excrescent	forming	outgrowth	(S1 (S (VP (VBG forming) (NP (NP (DT an) (NN outgrowth)) (PRN (-LRB- -LRB-) (NP (RB usually) (DT an) (JJ excessive) (NN outgrowth)) (-RRB- -RRB-))))))#
5847	existentialist	involving	existentialism	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG involving) (NP (NN existentialism))))))))#
5848	fanged	having	fangs	(S1 (S (VP (VBG having) (NP (NNS fangs)))))#
5849	ferric	containing	iron	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG containing) (NP (NN iron)))))))#
5850	ferrous	containing	iron	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG containing) (NP (NN iron)))))))#
5851	afebrile	having	fever	(S1 (S (VP (VBG having) (NP (DT no) (NN fever)))))#
5852	field-crop	field	crops	(S1 (UCP (IN of) (CC or) (VP (VBG relating) (S (VP (TO to) (VP (VB field) (NP (NNS crops))))))))#
5853	filar	having	filaments	(S1 (S (VP (VBN related) (PP (TO to) (CC or) (S (VP (VBG having) (NP (NP (NNS filaments)) (PRN (-LRB- -LRB-) (PP (ADVP (RB especially)) (IN across) (NP (NP (DT a) (NN field)) (PP (IN of) (NP (NN view))) (PP (IN as) (PP (IN in) (NP (NP (DT the) (NN eyepiece)) (PP (IN of) (NP (DT a) (NN telescope)))))))) (-RRB- -RRB-)))))))))#
5854	bifilar	using	filaments	(S1 (S (VP (VBG having) (CC or) (VBG using) (NP (CD two) (NNS filaments)))))#
5855	unifilar	using	filament	(S1 (S (VP (VBG having) (CC or) (VBG using) (NP (QP (RB only) (CD one)) (NN filament)))))#
5856	filarial	transmitting	worms	(S1 (S (VP (VBN related) (PP (TO to) (NP (UCP (CC or) (ADJP (JJ infested) (PP (IN with))) (CC or) (VP (VBG transmitting) (NP (JJ parasitic) (NNS worms)) (ADVP (RB especially)))) (NNS filaria))))))#
5857	sarcoid	resembling	flesh	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG resembling) (NP (NN flesh)))))))#
5858	floricultural	involving	floriculture	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG involving) (NP (NN floriculture)))))))#
5859	fossiliferous	containing	fossils	(S1 (S (VP (VBG bearing) (CC or) (VBG containing) (NP (NNS fossils)))))#
5860	three-wheel	having	wheels	(S1 (UCP (IN of) (CC or) (VP (VBG relating) (PP (TO to) (NP (NNS vehicles))) (S (VP (VBG having) (NP (CD three) (NNS wheels)))))))#
5861	three-wheeled	having	wheels	(S1 (UCP (IN of) (CC or) (VP (VBG relating) (PP (TO to) (NP (NNS vehicles))) (S (VP (VBG having) (NP (CD three) (NNS wheels)))))))#
5862	fourhanded	requiring	players	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NN card) (NNS games))) (-RRB- -RRB-)) (VP (VBG involving) (CC or) (VBG requiring) (NP (CD four) (NNS players)))))#
5863	frictionless	lacking	friction	(S1 (S (VP (VBG lacking) (NP (DT all) (NN friction)))))#
5864	gastric	involving	stomach	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG involving) (NP (DT the) (NN stomach))))))))#
5865	stomachic	involving	stomach	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG involving) (NP (DT the) (NN stomach))))))))#
5866	stomachal	involving	stomach	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG involving) (NP (DT the) (NN stomach))))))))#
5867	gastroesophageal	involving	stomach	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG involving) (NP (DT the) (NN stomach) (CC and) (NN esophagus)))))))#
5868	pneumogastric	involving	lungs	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG involving) (NP (NP (DT the) (NNS lungs)) (CC and) (NP (NN stomach))))))))#
5869	genic	being	gene	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBN produced) (PP (IN by))) (CC or) (VP (VBG being) (NP (DT a) (NN gene)))))))#
5870	glycogenic	involving	glycogen	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG involving) (NP (NNS glycogen)))))))#
5871	grapelike	resembling	fruit	(S1 (S (VP (VBG resembling) (NP (NP (DT the) (NN fruit)) (PP (IN of) (NP (DT a) (JJ grape) (NN vine)))))))#
5872	heathlike	resembling	heath	(S1 (S (VP (VBG resembling) (NP (NN heath)))))#
5873	hemispherical	being	hemisphere	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG being) (NP (DT a) (NN hemisphere)))))))#
5874	hepatic	affecting	liver	(S1 (S (VP (VBG pertaining) (PP (TO to) (CC or) (S (VP (VBG affecting) (NP (DT the) (NN liver))))))))#
5875	heterodyne	heterodyning	oscillations	(S1 (PP (IN of) (S (VP (CC or) (VBG relating) (PP (TO to) (NP (NP (DT the) (NN beat)) (VP (VBN produced) (PP (IN by) (S (VP (VBG heterodyning) (NP (CD two) (NNS oscillations))))))))))))#
5876	homonymic	being	homonyms	(S1 (UCP (IN of) (CC or) (ADJP (VBN related) (PP (TO to) (S (VP (CC or) (VBG being) (NP (NNS homonyms))))))))#
5877	homonymous	being	homonyms	(S1 (UCP (IN of) (CC or) (ADJP (VBN related) (PP (TO to) (S (VP (CC or) (VBG being) (NP (NNS homonyms))))))))#
5878	homostylous	having	styles	(S1 (S (-LRB- -LRB-) (NP (NN botany)) (-RRB- -RRB-) (VP (VBG having) (NP (NNS styles)) (NP (NP (DT all)) (PP (IN of) (NP (DT the) (JJ same) (NN length)))))))#
5879	homostylic	having	styles	(S1 (S (-LRB- -LRB-) (NP (NN botany)) (-RRB- -RRB-) (VP (VBG having) (NP (NNS styles)) (NP (NP (DT all)) (PP (IN of) (NP (DT the) (JJ same) (NN length)))))))#
5880	homostyled	having	styles	(S1 (S (-LRB- -LRB-) (NP (NN botany)) (-RRB- -RRB-) (VP (VBG having) (NP (NNS styles)) (NP (NP (DT all)) (PP (IN of) (NP (DT the) (JJ same) (NN length)))))))#
5881	hieroglyphic	using	symbols	(S1 (S (VP (VBN written) (PP (IN in) (CC or) (S (VP (VBG belonging) (PP (TO to) (NP (NP (DT a) (NN writing) (NN system)) (VP (VBG using) (NP (JJ pictorial) (NNS symbols)))))))))))#
5882	hieroglyphical	using	symbols	(S1 (S (VP (VBN written) (PP (IN in) (CC or) (S (VP (VBG belonging) (PP (TO to) (NP (NP (DT a) (NN writing) (NN system)) (VP (VBG using) (NP (JJ pictorial) (NNS symbols)))))))))))#
5883	hooflike	resembling	hoof	(S1 (S (VP (VBG resembling) (NP (DT a) (NN hoof))) (: ;) (S (ADVP (RB especially)) (VP (VBG having) (NP (NP (DT the) (JJ horny) (NN texture)) (PP (IN of) (NP (DT a) (NN hoof))))))))#
5884	hydrocephalic	evidencing	hydrocephalus	(S1 (S (VP (VBG relating) (S (VP (TO to) (VP (CC or) (VP (VBN characterized) (PP (IN by))) (CC or) (VP (VBG evidencing) (NP (NN hydrocephalus)))))))))#
5885	hydrolyzable	undergoing	hydrolysis	(S1 (S (ADJP (JJ capable) (PP (IN of) (S (VP (VBG undergoing) (NP (NN hydrolysis))))))))#
5886	hydroxy	containing	hydroxyl	(S1 (S (VP (VBG being) (CC or) (VBG containing) (NP (DT a) (NN hydroxyl) (NN group)))))#
5887	immunocompromised	develop	response	(S1 (S (ADJP (JJ unable) (S (VP (TO to) (VP (VB develop) (NP (DT a) (JJ normal) (JJ immune) (NN response)) (PP (ADVP (RB usually)) (IN because) (IN of) (NP (NP (NN malnutrition) (CC or) (NN immunodeficiency)) (CC or) (NP (JJ immunosuppressive) (NN therapy))))))))))#
5888	immunosuppressive	lowers	body	(S1 (PP (IN of) (S (VP (CC or) (VBG relating) (PP (TO to) (NP (NP (DT a) (NN substance)) (SBAR (WHNP (WDT that)) (S (VP (VP (VBZ lowers) (NP (NP (DT the) (NN body) (POS 's)) (JJ normal) (JJ immune) (NN response))) (CC and) (VP (VBZ induces) (NP (NN immunosuppression))))))))))))#
5889	impetiginous	having	impetigo	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG having) (NP (NN impetigo)))))))#
5890	incestuous	involving	incest	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (PP (VBG involving) (NP (NN incest)))))))#
5891	indusial	being	indusium	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG being) (NP (DT an) (NN indusium)))))))#
5892	informational	having	nature	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG having) (NP (NP (DT the) (NN nature)) (PP (IN of) (NP (NN information))))))))))#
5893	isthmian	forming	isthmus	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG forming) (NP (DT an) (NN isthmus)))))))#
5894	Jurassic	denoting	period	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG denoting) (NP (NP (DT the) (JJ second) (NN period)) (PP (IN of) (NP (DT the) (NNP Mesozoic) (NN era)))))))))#
5895	pre-Jurassic	denoting	time	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG denoting) (NP (DT the) (NN time)) (PP (IN before) (NP (DT the) (JJ Jurassic) (NN period))))))))#
5896	lactogenic	inducing	lactation	(S1 (S (VP (VBG inducing) (NP (NN lactation)))))#
5897	leonine	resembling	lion	(S1 (PP (IN of) (UCP (CC or) (ADJP (JJ characteristic) (PP (IN of))) (CC or) (S (VP (VBG resembling) (NP (DT a) (NN lion)))))))#
5898	life-support	sustain	life	(S1 (PP (IN of) (S (VP (CC or) (VBG pertaining) (PP (TO to) (NP (NP (NN equipment) (CC or) (NNS methods)) (VP (VBN used) (S (VP (TO to) (VP (VB sustain) (NP (NN life))))))))))))#
5899	limacine	resembling	slug	(S1 (PP (IN of) (S (VP (CC or) (VBG resembling) (NP (DT a) (NN slug))))))#
5900	limacoid	resembling	slug	(S1 (PP (IN of) (S (VP (CC or) (VBG resembling) (NP (DT a) (NN slug))))))#
5901	lung-like	performing	functions	(S1 (S (VP (VBG performing) (NP (NP (NNS functions)) (ADJP (JJ similar) (PP (TO to) (NP (NP (DT those)) (VP (VBN performed) (PP (IN by) (NP (NNS lungs)))))))))))#
5902	macaronic	containing	mixture	(S1 (PP (IN of) (S (VP (CC or) (VBG containing) (NP (NP (DT a) (NN mixture)) (PP (IN of) (NP (NP (JJ Latin) (NNS words)) (CC and) (NP (NP (JJ vernacular) (NNS words)) (VP (VBN jumbled) (ADVP (RB together)))))))))))#
5903	mandibulate	having	mandibles	(S1 (S (VP (VBG having) (NP (NNS mandibles)))))#
5904	medusoid	resembling	medusa	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG resembling) (NP (DT a) (NNP medusa))))))))#
5905	pre-Christian	being	time	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG being) (NP (DT the) (NN time)) (PP (IN before) (NP (NP (DT the) (NN beginning)) (PP (IN of) (NP (DT the) (NNP Christian) (NN era))))))))))#
5906	postglacial	following	period	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG occurring) (PP (IN during) (NP (DT the) (NN time))) (PP (VBG following) (NP (DT a) (JJ glacial) (NN period)))))))))#
5907	pouched	having	pouch	(S1 (S (VP (VBG having) (NP (DT a) (NN pouch)))))#
5908	mercuric	containing	mercury	(S1 (UCP (IN of) (CC or) (VP (VBG containing) (NP (NN mercury)))))#
5909	mercurous	containing	mercury	(S1 (UCP (IN of) (CC or) (VP (VBG containing) (NP (NN mercury)))))#
5910	micaceous	resembling	mica	(S1 (NP (NP (JJ hydrous) (NNS silicates)) (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG resembling) (NP (NN mica))))))))#
5911	paramilitary	assist	unit	(S1 (UCP (IN of) (CC or) (VP (VBG relating) (PP (TO to) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (NP (NNS civilians)) (VP (VBN organized) (S (VP (VP (TO to) (VP (VB function) (PP (IN like)))) (CC or) (VP (TO to) (VP (VB assist) (NP (DT a) (JJ military) (NN unit))))))))))))))#
5912	miotic	causing	constriction	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG causing) (NP (NP (NN constriction)) (PP (IN of) (NP (NP (DT the) (NN pupil)) (PP (IN of) (NP (DT the) (NN eye)))))))))))#
5913	myotic	causing	constriction	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG causing) (NP (NP (NN constriction)) (PP (IN of) (NP (NP (DT the) (NN pupil)) (PP (IN of) (NP (DT the) (NN eye)))))))))))#
5914	monocarboxylic	containing	carboxyl	(S1 (S (VP (VBG containing) (NP (CD one) (NN carboxyl) (NN group)))))#
5915	morbilliform	resembles	measles	(S1 (PP (IN of) (NP (NP (DT a) (NN rash)) (SBAR (WHNP (WDT that)) (S (VP (VBZ resembles) (NP (NP (DT that)) (PP (IN of) (NP (NNS measles))))))))))#
5916	neonatal	affecting	infant	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG affecting) (NP (DT the) (NN infant)) (PP (IN during) (NP (NP (DT the) (JJ first) (NN month)) (PP (IN after) (NP (NN birth)))))))))))#
5917	neoplastic	having	properties	(S1 (SBAR (IN of) (S (VP (CC or) (VP (VBN related) (PP (TO to))) (CC or) (VP (VBG having) (NP (NP (DT the) (NNS properties)) (PP (IN of) (NP (DT a) (NN neoplasm)))))))))#
5918	nosocomial	taking	place	(S1 (S (VP (VP (VBG taking) (NP (NN place))) (CC or) (VP (VBG originating) (PP (IN in) (NP (DT a) (NN hospital)))))))#
5919	numeral	denoting	numbers	(S1 (PP (IN of) (S (VP (CC or) (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG denoting) (NP (NNS numbers)))))))#
5920	one-humped	having	hump	(S1 (S (VP (VBG having) (NP (CD one) (NNP hump)))))#
5921	single-humped	having	hump	(S1 (S (VP (VBG having) (NP (CD one) (NNP hump)))))#
5922	orb-weaving	weave	webs	(S1 (PP (IN of) (NP (NP (NNS spiders)) (SBAR (WHNP (WP who)) (S (VP (VBP weave) (NP (JJ circular) (NNS webs))))))))#
5923	Palladian	having	style	(S1 (S (VP (VBG referring) (PP (TO to) (CC or) (S (VP (VP (VBG relating) (PP (TO to))) (CC or) (VP (VBG having) (NP (NP (DT the) (NN style)) (PP (IN of) (NP (NN architecture))) (VP (VBN created) (PP (IN by) (NP (NNP Andrea) (NNP Palladio))))))))))))#
5924	palpatory	involving	palpation	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG involving) (NP (NN palpation))))))))#
5925	palpebrate	having	eyelids	(S1 (S (VP (VBG having) (NP (NNS eyelids)))))#
5926	panicled	having	panicles	(S1 (S (VP (VBG having) (NP (NNS panicles))) (: ;) (S (VP (VBG occurring) (PP (IN in) (NP (NNS panicles)))))))#
5927	paramedical	denoting	person	(S1 (PP (IN of) (S (VP (CC or) (VBG denoting) (NP (NP (DT a) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VP (VBZ assists) (NP (NNS physicians) (CC and) (NNS nurses))) (CC or) (VP (VBZ is) (VP (VBN trained) (NP (NNS physicians) (CC and) (NNS nurses)) (PP (IN in) (NP (PRP$ their) (NNS activities)))))))))))))#
5928	parhelic	resembling	parhelion	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG resembling) (NP (DT a) (NN parhelion))))))))#
5929	parheliacal	resembling	parhelion	(S1 (S (VP (VBG relating) (PP (TO to) (CC or) (S (VP (VBG resembling) (NP (DT a) (NN parhelion))))))))#
5930	parous	given	birth	(S1 (S (VP (VBG having) (VP (VBN given) (NP (NN birth)) (PP (TO to) (NP (QP (CD one) (CC or) (JJR more)) (JJ viable) (NNS children)))))))#
